YM_ID|B_EMD_CD|OCR_CNT|DEATH_CNT|INJURY_CNT|ETL_TYPE|ETL_DATE
200709|3020011600|0|0|0|0601|2012-03-21 17:53:44
200711|3020011600|0|0|0|0601|2012-03-21 17:53:44
200701|3020011100|6|0|10|0601|2012-03-21 17:53:44
200703|3020011100|8|0|16|0601|2012-03-21 17:53:44
200705|3020011100|12|0|25|0601|2012-03-21 17:53:44
200707|3020011100|6|0|11|0601|2012-03-21 17:53:44
200709|3020011100|16|0|32|0601|2012-03-21 17:53:44
200711|3020011100|6|0|13|0601|2012-03-21 17:53:44
200701|3020014500|0|0|0|0601|2012-03-21 17:53:44
200703|3020014500|0|0|0|0601|2012-03-21 17:53:44
200705|3020014500|0|0|0|0601|2012-03-21 17:53:44
200707|3020014500|0|0|0|0601|2012-03-21 17:53:44
200709|3020014500|0|0|0|0601|2012-03-21 17:53:44
200711|3020014500|1|0|1|0601|2012-03-21 17:53:44
200701|3020011500|0|0|0|0601|2012-03-21 17:53:44
200703|3020011500|0|0|0|0601|2012-03-21 17:53:44
200705|3020011500|0|0|0|0601|2012-03-21 17:53:44
200707|3020011500|0|0|0|0601|2012-03-21 17:53:44
200709|3020011500|0|0|0|0601|2012-03-21 17:53:44
200711|3020011500|0|0|0|0601|2012-03-21 17:53:44
200701|3020010700|0|0|0|0601|2012-03-21 17:53:44
200703|3020010700|0|0|0|0601|2012-03-21 17:53:44
200705|3020010700|0|0|0|0601|2012-03-21 17:53:44
200707|3020010700|0|0|0|0601|2012-03-21 17:53:44
200709|3020010700|1|0|1|0601|2012-03-21 17:53:44
200711|3020010700|0|0|0|0601|2012-03-21 17:53:44
200701|3020014700|6|0|10|0601|2012-03-21 17:53:44
200703|3020014700|2|0|2|0601|2012-03-21 17:53:44
200705|3020014700|2|0|2|0601|2012-03-21 17:53:44
200707|3020014700|7|1|6|0601|2012-03-21 17:53:44
200709|3020014700|3|0|4|0601|2012-03-21 17:53:44
200711|3020014700|1|0|1|0601|2012-03-21 17:53:44
200701|3020015100|0|0|0|0601|2012-03-21 17:53:44
200703|3020015100|0|0|0|0601|2012-03-21 17:53:44
200705|3020015100|0|0|0|0601|2012-03-21 17:53:44
200707|3020015100|1|0|2|0601|2012-03-21 17:53:44
200709|3020015100|0|0|0|0601|2012-03-21 17:53:44
200711|3020015100|0|0|0|0601|2012-03-21 17:53:44
200701|3020012500|1|0|2|0601|2012-03-21 17:53:44
200703|3020012500|4|0|6|0601|2012-03-21 17:53:44
200705|3020012500|2|0|3|0601|2012-03-21 17:53:44
200707|3020012500|1|0|2|0601|2012-03-21 17:53:44
200709|3020012500|1|0|1|0601|2012-03-21 17:53:44
200711|3020012500|0|0|0|0601|2012-03-21 17:53:44
200701|3020013700|0|0|0|0601|2012-03-21 17:53:44
200703|3020013700|0|0|0|0601|2012-03-21 17:53:44
200705|3020013700|0|0|0|0601|2012-03-21 17:53:44
200707|3020013700|0|0|0|0601|2012-03-21 17:53:44
200709|3020013700|0|0|0|0601|2012-03-21 17:53:44
200711|3020013700|1|0|2|0601|2012-03-21 17:53:44
200701|3020012300|1|0|1|0601|2012-03-21 17:53:44
200703|3020012300|1|0|1|0601|2012-03-21 17:53:44
200705|3020012300|2|0|3|0601|2012-03-21 17:53:44
200707|3020012300|2|0|2|0601|2012-03-21 17:53:44
200709|3020012300|0|0|0|0601|2012-03-21 17:53:44
200711|3020012300|1|0|1|0601|2012-03-21 17:53:44
200701|3020013800|0|0|0|0601|2012-03-21 17:53:44
200703|3020013800|0|0|0|0601|2012-03-21 17:53:44
200705|3020013800|0|0|0|0601|2012-03-21 17:53:44
200707|3020013800|0|0|0|0601|2012-03-21 17:53:44
200709|3020013800|0|0|0|0601|2012-03-21 17:53:44
200711|3020013800|1|0|1|0601|2012-03-21 17:53:44
200701|3011012400|0|0|0|0601|2012-03-21 17:53:44
200703|3011012400|0|0|0|0601|2012-03-21 17:53:44
200705|3011012400|1|0|2|0601|2012-03-21 17:53:44
200707|3011012400|0|0|0|0601|2012-03-21 17:53:44
200709|3011012400|0|0|0|0601|2012-03-21 17:53:44
200711|3011012400|0|0|0|0601|2012-03-21 17:53:44
200701|3020014400|1|0|4|0601|2012-03-21 17:53:44
200703|3020014400|2|0|4|0601|2012-03-21 17:53:44
200705|3020014400|1|1|0|0601|2012-03-21 17:53:44
200707|3020014400|1|0|3|0601|2012-03-21 17:53:44
200709|3020014400|0|0|0|0601|2012-03-21 17:53:44
200711|3020014400|0|0|0|0601|2012-03-21 17:53:44
200701|3020010100|2|0|2|0601|2012-03-21 17:53:44
200703|3020010100|2|0|3|0601|2012-03-21 17:53:44
200705|3020010100|4|0|4|0601|2012-03-21 17:53:44
200707|3020010100|3|0|3|0601|2012-03-21 17:53:44
200709|3020010100|2|1|2|0601|2012-03-21 17:53:44
200711|3020010100|3|0|8|0601|2012-03-21 17:53:44
200701|3020011400|1|0|1|0601|2012-03-21 17:53:44
200703|3020011400|0|0|0|0601|2012-03-21 17:53:44
200705|3020011400|1|0|1|0601|2012-03-21 17:53:44
200707|3020011400|0|0|0|0601|2012-03-21 17:53:44
200709|3020011400|0|0|0|0601|2012-03-21 17:53:44
200711|3020011400|0|0|0|0601|2012-03-21 17:53:44
200701|3020014200|0|0|0|0601|2012-03-21 17:53:44
200703|3020014200|0|0|0|0601|2012-03-21 17:53:44
200705|3020014200|5|0|7|0601|2012-03-21 17:53:44
200707|3020014200|3|0|5|0601|2012-03-21 17:53:44
200709|3020014200|0|0|0|0601|2012-03-21 17:53:44
200711|3020014200|2|0|2|0601|2012-03-21 17:53:44
200701|3020013400|0|0|0|0601|2012-03-21 17:53:44
200703|3020013400|0|0|0|0601|2012-03-21 17:53:44
200705|3020013400|0|0|0|0601|2012-03-21 17:53:44
200707|3020013400|0|0|0|0601|2012-03-21 17:53:44
200709|3020013400|1|0|1|0601|2012-03-21 17:53:44
200711|3020013400|1|0|2|0601|2012-03-21 17:53:44
200701|3020011700|3|0|9|0601|2012-03-21 17:53:44
200703|3020011700|6|0|14|0601|2012-03-21 17:53:44
200705|3020011700|3|0|3|0601|2012-03-21 17:53:44
200707|3020011700|4|0|5|0601|2012-03-21 17:53:44
200709|3020011700|5|0|9|0601|2012-03-21 17:53:44
200711|3020011700|6|0|11|0601|2012-03-21 17:53:44
200701|3020012800|2|0|7|0601|2012-03-21 17:53:44
200703|3020012800|2|0|4|0601|2012-03-21 17:53:44
200705|3020012800|1|0|1|0601|2012-03-21 17:53:44
200707|3020012800|1|0|1|0601|2012-03-21 17:53:44
200709|3020012800|0|0|0|0601|2012-03-21 17:53:44
200711|3020012800|1|0|2|0601|2012-03-21 17:53:44
200701|3020014100|4|0|4|0601|2012-03-21 17:53:44
200703|3020014100|2|0|6|0601|2012-03-21 17:53:44
200705|3020014100|4|0|6|0601|2012-03-21 17:53:44
200707|3020014100|2|0|4|0601|2012-03-21 17:53:44
200709|3020014100|4|0|6|0601|2012-03-21 17:53:44
200711|3020014100|0|0|0|0601|2012-03-21 17:53:44
200701|3020012100|0|0|0|0601|2012-03-21 17:53:44
200703|3020012100|1|0|1|0601|2012-03-21 17:53:44
200705|3020012100|0|0|0|0601|2012-03-21 17:53:44
200707|3020012100|0|0|0|0601|2012-03-21 17:53:44
200709|3020012100|1|1|0|0601|2012-03-21 17:53:44
200711|3020012100|1|0|3|0601|2012-03-21 17:53:44
200701|3020012000|2|0|2|0601|2012-03-21 17:53:44
200703|3020012000|0|0|0|0601|2012-03-21 17:53:44
200705|3020012000|5|1|5|0601|2012-03-21 17:53:44
200707|3020012000|1|0|1|0601|2012-03-21 17:53:44
200709|3020012000|4|0|7|0601|2012-03-21 17:53:44
200711|3020012000|2|0|2|0601|2012-03-21 17:53:44
200701|3020014300|0|0|0|0601|2012-03-21 17:53:44
200703|3020014300|0|0|0|0601|2012-03-21 17:53:44
200705|3020014300|0|0|0|0601|2012-03-21 17:53:44
200707|3020014300|1|0|4|0601|2012-03-21 17:53:44
200709|3020014300|0|0|0|0601|2012-03-21 17:53:44
200711|3020014300|1|0|2|0601|2012-03-21 17:53:44
200701|3020013200|0|0|0|0601|2012-03-21 17:53:44
200703|3020013200|4|0|8|0601|2012-03-21 17:53:44
200705|3020013200|0|0|0|0601|2012-03-21 17:53:44
200707|3020013200|1|0|2|0601|2012-03-21 17:53:44
200709|3020013200|1|0|1|0601|2012-03-21 17:53:44
200711|3020013200|0|0|0|0601|2012-03-21 17:53:44
200701|3020010500|1|0|1|0601|2012-03-21 17:53:44
200703|3020010500|2|0|2|0601|2012-03-21 17:53:44
200705|3020010500|2|0|3|0601|2012-03-21 17:53:44
200707|3020010500|1|0|1|0601|2012-03-21 17:53:44
200709|3020010500|0|0|0|0601|2012-03-21 17:53:44
200711|3020010500|0|0|0|0601|2012-03-21 17:53:44
200701|3020013000|2|0|6|0601|2012-03-21 17:53:44
200703|3020013000|2|0|5|0601|2012-03-21 17:53:44
200705|3020013000|1|0|6|0601|2012-03-21 17:53:44
200707|3020013000|1|0|1|0601|2012-03-21 17:53:44
200709|3020013000|1|0|2|0601|2012-03-21 17:53:44
200711|3020013000|0|0|0|0601|2012-03-21 17:53:44
200701|3014012100|1|0|1|0601|2012-03-21 17:53:44
200703|3014012100|0|0|0|0601|2012-03-21 17:53:44
200705|3014012100|0|0|0|0601|2012-03-21 17:53:44
200707|3014012100|0|0|0|0601|2012-03-21 17:53:44
200709|3014012100|0|0|0|0601|2012-03-21 17:53:44
200711|3014012100|0|0|0|0601|2012-03-21 17:53:44
200701|3014011000|6|0|9|0601|2012-03-21 17:53:44
200703|3014011000|5|0|7|0601|2012-03-21 17:53:44
200705|3014011000|7|0|11|0601|2012-03-21 17:53:44
200707|3014011000|4|0|6|0601|2012-03-21 17:53:44
200709|3014011000|3|0|9|0601|2012-03-21 17:53:44
200711|3014011000|9|0|14|0601|2012-03-21 17:53:44
200701|3014010500|8|0|11|0601|2012-03-21 17:53:44
200703|3014010500|12|0|16|0601|2012-03-21 17:53:44
200705|3014010500|11|0|12|0601|2012-03-21 17:53:44
200707|3014010500|9|0|15|0601|2012-03-21 17:53:44
200709|3014010500|10|0|14|0601|2012-03-21 17:53:44
200711|3014010500|6|0|6|0601|2012-03-21 17:53:44
200701|3014010300|3|0|5|0601|2012-03-21 17:53:44
200703|3014010300|2|0|3|0601|2012-03-21 17:53:44
200705|3014010300|3|0|3|0601|2012-03-21 17:53:44
200707|3014010300|2|0|4|0601|2012-03-21 17:53:44
200709|3014010300|4|0|6|0601|2012-03-21 17:53:44
200711|3014010300|2|0|2|0601|2012-03-21 17:53:44
200701|3014010600|3|0|6|0601|2012-03-21 17:53:44
200703|3014010600|6|1|6|0601|2012-03-21 17:53:44
200705|3014010600|2|0|2|0601|2012-03-21 17:53:44
200707|3014010600|2|0|7|0601|2012-03-21 17:53:44
200709|3014010600|6|1|5|0601|2012-03-21 17:53:44
200711|3014010600|1|0|1|0601|2012-03-21 17:53:44
200701|3014011600|17|2|22|0601|2012-03-21 17:53:44
200703|3014011600|14|0|27|0601|2012-03-21 17:53:44
200705|3014011600|10|1|20|0601|2012-03-21 17:53:44
200707|3014011600|10|0|14|0601|2012-03-21 17:53:44
200709|3014011600|8|0|14|0601|2012-03-21 17:53:44
200711|3014011600|15|0|18|0601|2012-03-21 17:53:44
200701|3014011100|3|0|5|0601|2012-03-21 17:53:44
200703|3014011100|7|0|11|0601|2012-03-21 17:53:44
200705|3014011100|5|0|12|0601|2012-03-21 17:53:44
200707|3014011100|4|0|5|0601|2012-03-21 17:53:44
200709|3014011100|7|0|11|0601|2012-03-21 17:53:44
200711|3014011100|7|0|10|0601|2012-03-21 17:53:44
200701|3014011800|1|0|1|0601|2012-03-21 17:53:44
200703|3014011800|1|0|1|0601|2012-03-21 17:53:44
200705|3014011800|2|0|3|0601|2012-03-21 17:53:44
200707|3014011800|1|0|1|0601|2012-03-21 17:53:44
200709|3014011800|2|0|4|0601|2012-03-21 17:53:44
200711|3014011800|3|0|3|0601|2012-03-21 17:53:44
200701|3014011700|9|1|12|0601|2012-03-21 17:53:44
200703|3014011700|9|0|15|0601|2012-03-21 17:53:44
200705|3014011700|9|0|11|0601|2012-03-21 17:53:44
200707|3014011700|13|0|15|0601|2012-03-21 17:53:44
200709|3014011700|5|0|7|0601|2012-03-21 17:53:44
200711|3014011700|17|1|21|0601|2012-03-21 17:53:44
200701|3014010700|2|0|2|0601|2012-03-21 17:53:44
200703|3014010700|3|0|8|0601|2012-03-21 17:53:44
200705|3014010700|1|0|3|0601|2012-03-21 17:53:44
200707|3014010700|1|0|2|0601|2012-03-21 17:53:44
200709|3014010700|2|0|2|0601|2012-03-21 17:53:44
200711|3014010700|3|0|3|0601|2012-03-21 17:53:44
200701|3014010200|11|1|13|0601|2012-03-21 17:53:44
200703|3014010200|13|0|27|0601|2012-03-21 17:53:44
200705|3014010200|10|1|11|0601|2012-03-21 17:53:44
200707|3014010200|11|0|15|0601|2012-03-21 17:53:44
200709|3014010200|6|0|7|0601|2012-03-21 17:53:44
200711|3014010200|12|0|15|0601|2012-03-21 17:53:44
200701|3014011900|2|0|3|0601|2012-03-21 17:53:44
200703|3014011900|0|0|0|0601|2012-03-21 17:53:44
200705|3014011900|2|0|6|0601|2012-03-21 17:53:44
200707|3014011900|2|0|4|0601|2012-03-21 17:53:44
200709|3014011900|0|0|0|0601|2012-03-21 17:53:44
200711|3014011900|0|0|0|0601|2012-03-21 17:53:44
200701|3014011300|5|0|8|0601|2012-03-21 17:53:44
200703|3014011300|5|0|7|0601|2012-03-21 17:53:44
200705|3014011300|8|0|12|0601|2012-03-21 17:53:44
200707|3014011300|7|0|11|0601|2012-03-21 17:53:44
200709|3014011300|8|0|15|0601|2012-03-21 17:53:44
200711|3014011300|12|1|17|0601|2012-03-21 17:53:44
200701|3014010900|1|0|1|0601|2012-03-21 17:53:44
200703|3014010900|0|0|0|0601|2012-03-21 17:53:44
200705|3014010900|3|0|5|0601|2012-03-21 17:53:44
200707|3014010900|1|1|0|0601|2012-03-21 17:53:44
200709|3014010900|0|0|0|0601|2012-03-21 17:53:44
200711|3014010900|2|0|2|0601|2012-03-21 17:53:44
200701|3014011200|3|1|2|0601|2012-03-21 17:53:44
200703|3014011200|11|0|19|0601|2012-03-21 17:53:44
200705|3014011200|3|0|5|0601|2012-03-21 17:53:44
200707|3014011200|4|0|10|0601|2012-03-21 17:53:44
200709|3014011200|5|0|17|0601|2012-03-21 17:53:44
200711|3014011200|7|0|14|0601|2012-03-21 17:53:44
200701|3014011500|14|1|22|0601|2012-03-21 17:53:44
200703|3014011500|8|0|9|0601|2012-03-21 17:53:44
200705|3014011500|12|0|23|0601|2012-03-21 17:53:44
200707|3014011500|13|0|14|0601|2012-03-21 17:53:44
200709|3014011500|10|0|17|0601|2012-03-21 17:53:44
200711|3014011500|11|0|17|0601|2012-03-21 17:53:44
200701|3014010100|4|0|4|0601|2012-03-21 17:53:44
200703|3014010100|3|0|4|0601|2012-03-21 17:53:44
200705|3014010100|1|0|2|0601|2012-03-21 17:53:44
200707|3014010100|4|0|8|0601|2012-03-21 17:53:44
200709|3014010100|5|0|13|0601|2012-03-21 17:53:44
200711|3014010100|6|0|15|0601|2012-03-21 17:53:44
200701|3014010400|6|0|8|0601|2012-03-21 17:53:44
200703|3014010400|7|0|13|0601|2012-03-21 17:53:44
200705|3014010400|10|0|23|0601|2012-03-21 17:53:44
200707|3014010400|8|1|11|0601|2012-03-21 17:53:44
200709|3014010400|4|0|6|0601|2012-03-21 17:53:44
200711|3014010400|3|0|4|0601|2012-03-21 17:53:44
200701|3014012200|0|0|0|0601|2012-03-21 17:53:44
200703|3014012200|1|1|0|0601|2012-03-21 17:53:44
200705|3014012200|0|0|0|0601|2012-03-21 17:53:44
200707|3014012200|0|0|0|0601|2012-03-21 17:53:44
200709|3014012200|0|0|0|0601|2012-03-21 17:53:44
200711|3014012200|1|0|2|0601|2012-03-21 17:53:44
200701|3014011400|9|0|14|0601|2012-03-21 17:53:44
200703|3014011400|10|0|15|0601|2012-03-21 17:53:44
200705|3014011400|14|0|23|0601|2012-03-21 17:53:44
200707|3014011400|6|0|10|0601|2012-03-21 17:53:44
200709|3014011400|7|1|12|0601|2012-03-21 17:53:44
200711|3014011400|14|2|16|0601|2012-03-21 17:53:44
200701|3014010800|0|0|0|0601|2012-03-21 17:53:44
200703|3014010800|2|0|4|0601|2012-03-21 17:53:44
200705|3014010800|0|0|0|0601|2012-03-21 17:53:44
200707|3014010800|2|0|3|0601|2012-03-21 17:53:44
200709|3014010800|0|0|0|0601|2012-03-21 17:53:44
200711|3014010800|0|0|0|0601|2012-03-21 17:53:44
200801|3023010200|2|0|2|0601|2012-03-21 17:53:44
200803|3023010200|0|0|0|0601|2012-03-21 17:53:44
200805|3023010200|3|0|3|0601|2012-03-21 17:53:44
200807|3023010200|5|0|5|0601|2012-03-21 17:53:44
200809|3023010200|4|0|6|0601|2012-03-21 17:53:44
200811|3023010200|4|0|4|0601|2012-03-21 17:53:44
200801|3023011500|1|0|1|0601|2012-03-21 17:53:44
200803|3023011500|4|0|5|0601|2012-03-21 17:53:44
200805|3023011500|4|0|4|0601|2012-03-21 17:53:44
200807|3023011500|6|0|9|0601|2012-03-21 17:53:44
200809|3023011500|4|0|5|0601|2012-03-21 17:53:44
200811|3023011500|4|0|5|0601|2012-03-21 17:53:44
200801|3023011200|0|0|0|0601|2012-03-21 17:53:44
200803|3023011200|1|0|2|0601|2012-03-21 17:53:44
200805|3023011200|3|0|6|0601|2012-03-21 17:53:44
200807|3023011200|1|0|1|0601|2012-03-21 17:53:44
200809|3023011200|2|0|2|0601|2012-03-21 17:53:44
200811|3023011200|0|0|0|0601|2012-03-21 17:53:44
200801|3023011300|2|0|3|0601|2012-03-21 17:53:44
200803|3023011300|2|1|2|0601|2012-03-21 17:53:44
200805|3023011300|3|0|4|0601|2012-03-21 17:53:44
200807|3023011300|0|0|0|0601|2012-03-21 17:53:44
200809|3023011300|3|0|3|0601|2012-03-21 17:53:44
200811|3023011300|0|0|0|0601|2012-03-21 17:53:44
200801|3023012500|0|0|0|0601|2012-03-21 17:53:44
200803|3023012500|0|0|0|0601|2012-03-21 17:53:44
200805|3023012500|0|0|0|0601|2012-03-21 17:53:44
200807|3023012500|0|0|0|0601|2012-03-21 17:53:44
200809|3023012500|0|0|0|0601|2012-03-21 17:53:44
200811|3023012500|0|0|0|0601|2012-03-21 17:53:44
200801|3023010800|3|0|12|0601|2012-03-21 17:53:44
200803|3023010800|5|0|11|0601|2012-03-21 17:53:44
200805|3023010800|10|0|15|0601|2012-03-21 17:53:44
200807|3023010800|9|0|11|0601|2012-03-21 17:53:44
200809|3023010800|5|0|7|0601|2012-03-21 17:53:44
200811|3023010800|4|0|5|0601|2012-03-21 17:53:44
200801|3023011000|3|0|5|0601|2012-03-21 17:53:44
200803|3023011000|3|0|4|0601|2012-03-21 17:53:44
200805|3023011000|3|0|4|0601|2012-03-21 17:53:44
200807|3023011000|5|1|5|0601|2012-03-21 17:53:44
200809|3023011000|6|0|12|0601|2012-03-21 17:53:44
200811|3023011000|5|0|6|0601|2012-03-21 17:53:44
200801|3023011600|2|0|3|0601|2012-03-21 17:53:44
200803|3023011600|1|0|4|0601|2012-03-21 17:53:44
200805|3023011600|3|0|3|0601|2012-03-21 17:53:44
200807|3023011600|3|0|3|0601|2012-03-21 17:53:44
200809|3023011600|4|0|7|0601|2012-03-21 17:53:44
200811|3023011600|2|0|3|0601|2012-03-21 17:53:44
200801|3023011100|1|0|1|0601|2012-03-21 17:53:44
200803|3023011100|1|0|1|0601|2012-03-21 17:53:44
200805|3023011100|0|0|0|0601|2012-03-21 17:53:44
200807|3023011100|2|0|2|0601|2012-03-21 17:53:44
200809|3023011100|5|0|8|0601|2012-03-21 17:53:44
200811|3023011100|3|0|6|0601|2012-03-21 17:53:44
200801|3023010700|6|0|13|0601|2012-03-21 17:53:44
200803|3023010700|4|1|6|0601|2012-03-21 17:53:44
200805|3023010700|4|0|5|0601|2012-03-21 17:53:44
200807|3023010700|5|0|7|0601|2012-03-21 17:53:44
200809|3023010700|7|0|14|0601|2012-03-21 17:53:44
200811|3023010700|4|0|4|0601|2012-03-21 17:53:44
200801|3023010500|0|0|0|0601|2012-03-21 17:53:44
200909|3020011000|1|0|1|0601|2012-03-21 17:53:44
200911|3020011000|0|0|0|0601|2012-03-21 17:53:44
200901|3020012900|0|0|0|0601|2012-03-21 17:53:44
200903|3020012900|0|0|0|0601|2012-03-21 17:53:44
200905|3020012900|0|0|0|0601|2012-03-21 17:53:44
200907|3020012900|0|0|0|0601|2012-03-21 17:53:44
200909|3020012900|1|1|1|0601|2012-03-21 17:53:44
200911|3020012900|0|0|0|0601|2012-03-21 17:53:44
200901|3020011600|1|0|2|0601|2012-03-21 17:53:44
200903|3020011600|1|0|3|0601|2012-03-21 17:53:44
200905|3020011600|0|0|0|0601|2012-03-21 17:53:44
200907|3020011600|4|0|7|0601|2012-03-21 17:53:44
200909|3020011600|0|0|0|0601|2012-03-21 17:53:44
200911|3020011600|2|1|4|0601|2012-03-21 17:53:44
200901|3020011100|6|0|6|0601|2012-03-21 17:53:44
200903|3020011100|7|2|8|0601|2012-03-21 17:53:44
200905|3020011100|13|1|22|0601|2012-03-21 17:53:44
200907|3020011100|9|0|15|0601|2012-03-21 17:53:44
200909|3020011100|12|0|14|0601|2012-03-21 17:53:44
200911|3020011100|9|1|21|0601|2012-03-21 17:53:44
200901|3020014500|0|0|0|0601|2012-03-21 17:53:44
200903|3020014500|0|0|0|0601|2012-03-21 17:53:44
200905|3020014500|0|0|0|0601|2012-03-21 17:53:44
200907|3020014500|1|0|1|0601|2012-03-21 17:53:44
200909|3020014500|0|0|0|0601|2012-03-21 17:53:44
200911|3020014500|0|0|0|0601|2012-03-21 17:53:44
200901|3020011500|0|0|0|0601|2012-03-21 17:53:44
200903|3020011500|0|0|0|0601|2012-03-21 17:53:44
200905|3020011500|0|0|0|0601|2012-03-21 17:53:44
200907|3020011500|0|0|0|0601|2012-03-21 17:53:44
200909|3020011500|0|0|0|0601|2012-03-21 17:53:44
200911|3020011500|0|0|0|0601|2012-03-21 17:53:44
200901|3020010800|0|0|0|0601|2012-03-21 17:53:44
200903|3020010800|0|0|0|0601|2012-03-21 17:53:44
200905|3020010800|0|0|0|0601|2012-03-21 17:53:44
200907|3020010800|0|0|0|0601|2012-03-21 17:53:44
200909|3020010800|0|0|0|0601|2012-03-21 17:53:44
200911|3020010800|0|0|0|0601|2012-03-21 17:53:44
200901|3020014700|2|0|6|0601|2012-03-21 17:53:44
200903|3020014700|2|0|3|0601|2012-03-21 17:53:44
200905|3020014700|6|1|6|0601|2012-03-21 17:53:44
200907|3020014700|4|0|9|0601|2012-03-21 17:53:44
200909|3020014700|4|0|4|0601|2012-03-21 17:53:44
200911|3020014700|3|0|9|0601|2012-03-21 17:53:44
200901|3020010900|0|0|0|0601|2012-03-21 17:53:44
200903|3020010900|0|0|0|0601|2012-03-21 17:53:44
200905|3020010900|0|0|0|0601|2012-03-21 17:53:44
200907|3020010900|0|0|0|0601|2012-03-21 17:53:44
200909|3020010900|0|0|0|0601|2012-03-21 17:53:44
200911|3020010900|1|0|1|0601|2012-03-21 17:53:44
200901|3020012500|2|0|2|0601|2012-03-21 17:53:44
200903|3020012500|4|0|7|0601|2012-03-21 17:53:44
200905|3020012500|0|0|0|0601|2012-03-21 17:53:44
200907|3020012500|1|0|1|0601|2012-03-21 17:53:44
200909|3020012500|2|0|3|0601|2012-03-21 17:53:44
200911|3020012500|3|0|5|0601|2012-03-21 17:53:44
200901|3020013700|0|0|0|0601|2012-03-21 17:53:44
200903|3020013700|0|0|0|0601|2012-03-21 17:53:44
200905|3020013700|0|0|0|0601|2012-03-21 17:53:44
200907|3020013700|1|0|1|0601|2012-03-21 17:53:44
200909|3020013700|1|0|2|0601|2012-03-21 17:53:44
200911|3020013700|1|0|2|0601|2012-03-21 17:53:44
200901|3020012300|0|0|0|0601|2012-03-21 17:53:44
200903|3020012300|0|0|0|0601|2012-03-21 17:53:44
200905|3020012300|1|0|4|0601|2012-03-21 17:53:44
200907|3020012300|2|1|2|0601|2012-03-21 17:53:44
200909|3020012300|2|0|5|0601|2012-03-21 17:53:44
200911|3020012300|4|1|5|0601|2012-03-21 17:53:44
200901|3020013800|0|0|0|0601|2012-03-21 17:53:44
200903|3020013800|0|0|0|0601|2012-03-21 17:53:44
200905|3020013800|0|0|0|0601|2012-03-21 17:53:44
200907|3020013800|0|0|0|0601|2012-03-21 17:53:44
200909|3020013800|1|0|4|0601|2012-03-21 17:53:44
200911|3020013800|0|0|0|0601|2012-03-21 17:53:44
200901|3020014400|0|0|0|0601|2012-03-21 17:53:44
200903|3020014400|1|0|2|0601|2012-03-21 17:53:44
200905|3020014400|0|0|0|0601|2012-03-21 17:53:44
200907|3020014400|0|0|0|0601|2012-03-21 17:53:44
200909|3020014400|1|0|1|0601|2012-03-21 17:53:44
200911|3020014400|1|0|1|0601|2012-03-21 17:53:44
200901|3020010100|2|0|2|0601|2012-03-21 17:53:44
200903|3020010100|4|0|8|0601|2012-03-21 17:53:44
200905|3020010100|2|0|8|0601|2012-03-21 17:53:44
200907|3020010100|1|0|3|0601|2012-03-21 17:53:44
200909|3020010100|2|0|4|0601|2012-03-21 17:53:44
200911|3020010100|3|0|2|0601|2012-03-21 17:53:44
200901|3020011400|1|0|4|0601|2012-03-21 17:53:44
200903|3020011400|0|0|0|0601|2012-03-21 17:53:44
200905|3020011400|0|0|0|0601|2012-03-21 17:53:44
200907|3020011400|0|0|0|0601|2012-03-21 17:53:44
200909|3020011400|0|0|0|0601|2012-03-21 17:53:44
200911|3020011400|1|0|2|0601|2012-03-21 17:53:44
200901|3020014200|1|0|1|0601|2012-03-21 17:53:44
200903|3020014200|0|0|0|0601|2012-03-21 17:53:44
200905|3020014200|0|0|0|0601|2012-03-21 17:53:44
200907|3020014200|1|0|1|0601|2012-03-21 17:53:44
200909|3020014200|0|0|0|0601|2012-03-21 17:53:44
200911|3020014200|0|0|0|0601|2012-03-21 17:53:44
200901|3020013400|0|0|0|0601|2012-03-21 17:53:44
200903|3020013400|0|0|0|0601|2012-03-21 17:53:44
200905|3020013400|0|0|0|0601|2012-03-21 17:53:44
200907|3020013400|0|0|0|0601|2012-03-21 17:53:44
200909|3020013400|0|0|0|0601|2012-03-21 17:53:44
200911|3020013400|0|0|0|0601|2012-03-21 17:53:44
200901|3020011700|4|0|8|0601|2012-03-21 17:53:44
200903|3020011700|7|0|8|0601|2012-03-21 17:53:44
200905|3020011700|8|0|17|0601|2012-03-21 17:53:44
200907|3020011700|5|0|10|0601|2012-03-21 17:53:44
200909|3020011700|4|0|5|0601|2012-03-21 17:53:44
200911|3020011700|4|0|10|0601|2012-03-21 17:53:44
200901|3020012800|0|0|0|0601|2012-03-21 17:53:44
200903|3020012800|1|0|3|0601|2012-03-21 17:53:44
200905|3020012800|0|0|0|0601|2012-03-21 17:53:44
200907|3020012800|1|0|4|0601|2012-03-21 17:53:44
200909|3020012800|0|0|0|0601|2012-03-21 17:53:44
200911|3020012800|0|0|0|0601|2012-03-21 17:53:44
200901|3020014100|3|0|4|0601|2012-03-21 17:53:44
200903|3020014100|2|0|2|0601|2012-03-21 17:53:44
200905|3020014100|2|0|2|0601|2012-03-21 17:53:44
200907|3020014100|1|0|1|0601|2012-03-21 17:53:44
200909|3020014100|1|0|1|0601|2012-03-21 17:53:44
200911|3020014100|3|0|3|0601|2012-03-21 17:53:44
200901|3020012100|1|0|2|0601|2012-03-21 17:53:44
200903|3020012100|1|1|0|0601|2012-03-21 17:53:44
200905|3020012100|0|0|0|0601|2012-03-21 17:53:44
