일자,요일,지점명,지점번호,방향,통행량
20220210,목,북부간선도로(신내IC),B-07,유출,109814
20220211,금,북부간선도로(신내IC),B-07,유출,116170
20220212,토,북부간선도로(신내IC),B-07,유출,111150
20220213,일,북부간선도로(신내IC),B-07,유출,97722
20220214,월,북부간선도로(신내IC),B-07,유출,111598
20220215,화,북부간선도로(신내IC),B-07,유출,111984
20220216,수,북부간선도로(신내IC),B-07,유출,88710
20220217,목,북부간선도로(신내IC),B-07,유출,82252
20220218,금,북부간선도로(신내IC),B-07,유출,113854
20220219,토,북부간선도로(신내IC),B-07,유출,108298
20220220,일,북부간선도로(신내IC),B-07,유출,95110
20220221,월,북부간선도로(신내IC),B-07,유출,110314
20220222,화,북부간선도로(신내IC),B-07,유출,110502
20220223,수,북부간선도로(신내IC),B-07,유출,110776
20220224,목,북부간선도로(신내IC),B-07,유출,112646
20220225,금,북부간선도로(신내IC),B-07,유출,115386
20220226,토,북부간선도로(신내IC),B-07,유출,106642
20220227,일,북부간선도로(신내IC),B-07,유출,92704
20220228,월,북부간선도로(신내IC),B-07,유출,111526
20220201,일,서하남로(서하남IC),B-08,유입,0
20220202,일,서하남로(서하남IC),B-08,유입,0
20220203,목,서하남로(서하남IC),B-08,유입,0
20220204,금,서하남로(서하남IC),B-08,유입,0
20220205,토,서하남로(서하남IC),B-08,유입,0
20220206,일,서하남로(서하남IC),B-08,유입,0
20220207,월,서하남로(서하남IC),B-08,유입,0
20220208,화,서하남로(서하남IC),B-08,유입,0
20220209,수,서하남로(서하남IC),B-08,유입,0
20220210,목,서하남로(서하남IC),B-08,유입,0
20220211,금,서하남로(서하남IC),B-08,유입,0
20220212,토,서하남로(서하남IC),B-08,유입,0
20220213,일,서하남로(서하남IC),B-08,유입,0
20220214,월,서하남로(서하남IC),B-08,유입,0
20220215,화,서하남로(서하남IC),B-08,유입,0
20220216,수,서하남로(서하남IC),B-08,유입,0
20220217,목,서하남로(서하남IC),B-08,유입,0
20220218,금,서하남로(서하남IC),B-08,유입,0
20220219,토,서하남로(서하남IC),B-08,유입,0
20220220,일,서하남로(서하남IC),B-08,유입,0
20220221,월,서하남로(서하남IC),B-08,유입,0
20220222,화,서하남로(서하남IC),B-08,유입,0
20220223,수,서하남로(서하남IC),B-08,유입,0
20220224,목,서하남로(서하남IC),B-08,유입,0
20220225,금,서하남로(서하남IC),B-08,유입,0
20220226,토,서하남로(서하남IC),B-08,유입,0
20220227,일,서하남로(서하남IC),B-08,유입,0
20220228,월,서하남로(서하남IC),B-08,유입,0
20220201,일,서하남로(서하남IC),B-08,유출,61212
20220202,일,서하남로(서하남IC),B-08,유출,54704
20220203,목,서하남로(서하남IC),B-08,유출,89464
20220204,금,서하남로(서하남IC),B-08,유출,94314
20220205,토,서하남로(서하남IC),B-08,유출,78762
20220206,일,서하남로(서하남IC),B-08,유출,60886
20220207,월,서하남로(서하남IC),B-08,유출,95312
20220208,화,서하남로(서하남IC),B-08,유출,95504
20220209,수,서하남로(서하남IC),B-08,유출,96204
20220210,목,서하남로(서하남IC),B-08,유출,97552
20220211,금,서하남로(서하남IC),B-08,유출,99684
20220212,토,서하남로(서하남IC),B-08,유출,88954
20220213,일,서하남로(서하남IC),B-08,유출,66010
20220214,월,서하남로(서하남IC),B-08,유출,96546
20220215,화,서하남로(서하남IC),B-08,유출,95442
20220216,수,서하남로(서하남IC),B-08,유출,93440
20220217,목,서하남로(서하남IC),B-08,유출,98378
20220218,금,서하남로(서하남IC),B-08,유출,101004
20220219,토,서하남로(서하남IC),B-08,유출,87010
20220220,일,서하남로(서하남IC),B-08,유출,66378
20220221,월,서하남로(서하남IC),B-08,유출,97274
20220222,화,서하남로(서하남IC),B-08,유출,95682
20220223,수,서하남로(서하남IC),B-08,유출,95270
20220224,목,서하남로(서하남IC),B-08,유출,97766
20220225,금,서하남로(서하남IC),B-08,유출,101804
20220226,토,서하남로(서하남IC),B-08,유출,86328
20220227,일,서하남로(서하남IC),B-08,유출,70146
20220228,월,서하남로(서하남IC),B-08,유출,102824
20220201,일,천호대로(상일IC),B-09,유입,63452
20220202,일,천호대로(상일IC),B-09,유입,64364
20220203,목,천호대로(상일IC),B-09,유입,89310
20220204,금,천호대로(상일IC),B-09,유입,95492
20220205,토,천호대로(상일IC),B-09,유입,78266
20220206,일,천호대로(상일IC),B-09,유입,63340
20220207,월,천호대로(상일IC),B-09,유입,94644
20220208,화,천호대로(상일IC),B-09,유입,95888
20220209,수,천호대로(상일IC),B-09,유입,94730
20220210,목,천호대로(상일IC),B-09,유입,95932
20220211,금,천호대로(상일IC),B-09,유입,98402
20220212,토,천호대로(상일IC),B-09,유입,82740
20220213,일,천호대로(상일IC),B-09,유입,68846
20220214,월,천호대로(상일IC),B-09,유입,94340
20220215,화,천호대로(상일IC),B-09,유입,95352
20220216,수,천호대로(상일IC),B-09,유입,94290
20220217,목,천호대로(상일IC),B-09,유입,95656
20220218,금,천호대로(상일IC),B-09,유입,98378
20220219,토,천호대로(상일IC),B-09,유입,84752
20220220,일,천호대로(상일IC),B-09,유입,68156
20220221,월,천호대로(상일IC),B-09,유입,94292
20220222,화,천호대로(상일IC),B-09,유입,96078
20220223,수,천호대로(상일IC),B-09,유입,95222
20220224,목,천호대로(상일IC),B-09,유입,95300
20220225,금,천호대로(상일IC),B-09,유입,99338
20220226,토,천호대로(상일IC),B-09,유입,80164
20220227,일,천호대로(상일IC),B-09,유입,68348
20220228,월,천호대로(상일IC),B-09,유입,99606
20220201,일,천호대로(상일IC),B-09,유출,58100
20220202,일,천호대로(상일IC),B-09,유출,57710
20220203,목,천호대로(상일IC),B-09,유출,91750
20220204,금,천호대로(상일IC),B-09,유출,100926
20220205,토,천호대로(상일IC),B-09,유출,81808
20220206,일,천호대로(상일IC),B-09,유출,61244
20220207,월,천호대로(상일IC),B-09,유출,96374
20220208,화,천호대로(상일IC),B-09,유출,98790
20220209,수,천호대로(상일IC),B-09,유출,99922
20220210,목,천호대로(상일IC),B-09,유출,100050
20220211,금,천호대로(상일IC),B-09,유출,106672
20220212,토,천호대로(상일IC),B-09,유출,93980
20220213,일,천호대로(상일IC),B-09,유출,64312
20220214,월,천호대로(상일IC),B-09,유출,100186
20220215,화,천호대로(상일IC),B-09,유출,97524
20220216,수,천호대로(상일IC),B-09,유출,98290
20220217,목,천호대로(상일IC),B-09,유출,99368
20220218,금,천호대로(상일IC),B-09,유출,106286
20220219,토,천호대로(상일IC),B-09,유출,93118
20220220,일,천호대로(상일IC),B-09,유출,64282
20220221,월,천호대로(상일IC),B-09,유출,96172
20220222,화,천호대로(상일IC),B-09,유출,100922
20220223,수,천호대로(상일IC),B-09,유출,98394
20220224,목,천호대로(상일IC),B-09,유출,100560
20220225,금,천호대로(상일IC),B-09,유출,106294
20220226,토,천호대로(상일IC),B-09,유출,92634
20220227,일,천호대로(상일IC),B-09,유출,69546
20220228,월,천호대로(상일IC),B-09,유출,101660
20220201,일,올림픽대로(강일IC),B-10,유입,167652
20220202,일,올림픽대로(강일IC),B-10,유입,164436
20220203,목,올림픽대로(강일IC),B-10,유입,180970
20220204,금,올림픽대로(강일IC),B-10,유입,189046
20220205,토,올림픽대로(강일IC),B-10,유입,173540
20220206,일,올림픽대로(강일IC),B-10,유입,161136
20220207,월,올림픽대로(강일IC),B-10,유입,177872
20220208,화,올림픽대로(강일IC),B-10,유입,184220
20220209,수,올림픽대로(강일IC),B-10,유입,186804
20220210,목,올림픽대로(강일IC),B-10,유입,190740
20220211,금,올림픽대로(강일IC),B-10,유입,186466
20220212,토,올림픽대로(강일IC),B-10,유입,184730
20220213,일,올림픽대로(강일IC),B-10,유입,171864
20220214,월,올림픽대로(강일IC),B-10,유입,186360
20220215,화,올림픽대로(강일IC),B-10,유입,182278
20220216,수,올림픽대로(강일IC),B-10,유입,184884
20220217,목,올림픽대로(강일IC),B-10,유입,183628
20220218,금,올림픽대로(강일IC),B-10,유입,193436
20220219,토,올림픽대로(강일IC),B-10,유입,178296
20220220,일,올림픽대로(강일IC),B-10,유입,172588
20220221,월,올림픽대로(강일IC),B-10,유입,184258
20220222,화,올림픽대로(강일IC),B-10,유입,180360
20220223,수,올림픽대로(강일IC),B-10,유입,185692
20220224,목,올림픽대로(강일IC),B-10,유입,190992
20220225,금,올림픽대로(강일IC),B-10,유입,190260
20220226,토,올림픽대로(강일IC),B-10,유입,185346
20220227,일,올림픽대로(강일IC),B-10,유입,175536
20220228,월,올림픽대로(강일IC),B-10,유입,197420
20220201,일,올림픽대로(강일IC),B-10,유출,152268
20220202,일,올림픽대로(강일IC),B-10,유출,142418
20220203,목,올림픽대로(강일IC),B-10,유출,190200
20220204,금,올림픽대로(강일IC),B-10,유출,214342
20220205,토,올림픽대로(강일IC),B-10,유출,195026
20220206,일,올림픽대로(강일IC),B-10,유출,156824
20220207,월,올림픽대로(강일IC),B-10,유출,198336
20220208,화,올림픽대로(강일IC),B-10,유출,198036
20220209,수,올림픽대로(강일IC),B-10,유출,201900
20220210,목,올림픽대로(강일IC),B-10,유출,205810
20220211,금,올림픽대로(강일IC),B-10,유출,217680
20220212,토,올림픽대로(강일IC),B-10,유출,200808
20220213,일,올림픽대로(강일IC),B-10,유출,171552
20220214,월,올림픽대로(강일IC),B-10,유출,211710
20220215,화,올림픽대로(강일IC),B-10,유출,201986
20220216,수,올림픽대로(강일IC),B-10,유출,200436
20220217,목,올림픽대로(강일IC),B-10,유출,193326
20220218,금,올림픽대로(강일IC),B-10,유출,211328
20220219,토,올림픽대로(강일IC),B-10,유출,207062
20220220,일,올림픽대로(강일IC),B-10,유출,171298
20220221,월,올림픽대로(강일IC),B-10,유출,204360
20220222,화,올림픽대로(강일IC),B-10,유출,208982
20220223,수,올림픽대로(강일IC),B-10,유출,200840
20220224,목,올림픽대로(강일IC),B-10,유출,205120
20220225,금,올림픽대로(강일IC),B-10,유출,223532
20220226,토,올림픽대로(강일IC),B-10,유출,218918
20220227,일,올림픽대로(강일IC),B-10,유출,182696
20220228,월,올림픽대로(강일IC),B-10,유출,218736
20220201,일,경부고속도로(양재IC),B-11,유입,158752
20220202,일,경부고속도로(양재IC),B-11,유입,175662
20220203,목,경부고속도로(양재IC),B-11,유입,177328
20220204,금,경부고속도로(양재IC),B-11,유입,170790
20220205,토,경부고속도로(양재IC),B-11,유입,161104
20220206,일,경부고속도로(양재IC),B-11,유입,159660
20220207,월,경부고속도로(양재IC),B-11,유입,170358
20220208,화,경부고속도로(양재IC),B-11,유입,169628
20220209,수,경부고속도로(양재IC),B-11,유입,172460
20220210,목,경부고속도로(양재IC),B-11,유입,173930
20220211,금,경부고속도로(양재IC),B-11,유입,176602
20220212,토,경부고속도로(양재IC),B-11,유입,170706
20220213,일,경부고속도로(양재IC),B-11,유입,165764
20220214,월,경부고속도로(양재IC),B-11,유입,176196
20220215,화,경부고속도로(양재IC),B-11,유입,169920
20220216,수,경부고속도로(양재IC),B-11,유입,169950
20220217,목,경부고속도로(양재IC),B-11,유입,72900
20220218,금,경부고속도로(양재IC),B-11,유입,118480
20220219,토,경부고속도로(양재IC),B-11,유입,167012
20220220,일,경부고속도로(양재IC),B-11,유입,162212
20220221,월,경부고속도로(양재IC),B-11,유입,175720
20220222,화,경부고속도로(양재IC),B-11,유입,170482
20220223,수,경부고속도로(양재IC),B-11,유입,171412
20220224,목,경부고속도로(양재IC),B-11,유입,174676
20220225,금,경부고속도로(양재IC),B-11,유입,177970
20220226,토,경부고속도로(양재IC),B-11,유입,165474
20220227,일,경부고속도로(양재IC),B-11,유입,162960
20220228,월,경부고속도로(양재IC),B-11,유입,178982
20220201,일,경부고속도로(양재IC),B-11,유출,148892
20220202,일,경부고속도로(양재IC),B-11,유출,134376
20220203,목,경부고속도로(양재IC),B-11,유출,171914
20220204,금,경부고속도로(양재IC),B-11,유출,174808
20220205,토,경부고속도로(양재IC),B-11,유출,156952
20220206,일,경부고속도로(양재IC),B-11,유출,143032
20220207,월,경부고속도로(양재IC),B-11,유출,179100
20220208,화,경부고속도로(양재IC),B-11,유출,180430
20220209,수,경부고속도로(양재IC),B-11,유출,181030
20220210,목,경부고속도로(양재IC),B-11,유출,182824
20220211,금,경부고속도로(양재IC),B-11,유출,185094
20220212,토,경부고속도로(양재IC),B-11,유출,170638
20220213,일,경부고속도로(양재IC),B-11,유출,153522
20220214,월,경부고속도로(양재IC),B-11,유출,182684
20220215,화,경부고속도로(양재IC),B-11,유출,177198
20220216,수,경부고속도로(양재IC),B-11,유출,178924
20220217,목,경부고속도로(양재IC),B-11,유출,181406
20220218,금,경부고속도로(양재IC),B-11,유출,186184
20220219,토,경부고속도로(양재IC),B-11,유출,168522
20220220,일,경부고속도로(양재IC),B-11,유출,156850
20220221,월,경부고속도로(양재IC),B-11,유출,183586
20220222,화,경부고속도로(양재IC),B-11,유출,181190
20220223,수,경부고속도로(양재IC),B-11,유출,182330
20220224,목,경부고속도로(양재IC),B-11,유출,185188
20220225,금,경부고속도로(양재IC),B-11,유출,190334
20220226,토,경부고속도로(양재IC),B-11,유출,173068
20220227,일,경부고속도로(양재IC),B-11,유출,161292
20220228,월,경부고속도로(양재IC),B-11,유출,188682
20220201,일,송파대로(복정역),B-12,유입,29082
20220202,일,송파대로(복정역),B-12,유입,28470
20220203,목,송파대로(복정역),B-12,유입,47200
20220204,금,송파대로(복정역),B-12,유입,52376
20220205,토,송파대로(복정역),B-12,유입,42750
20220206,일,송파대로(복정역),B-12,유입,33514
20220207,월,송파대로(복정역),B-12,유입,57574
20220208,화,송파대로(복정역),B-12,유입,55356
20220209,수,송파대로(복정역),B-12,유입,53898
20220210,목,송파대로(복정역),B-12,유입,54664
20220211,금,송파대로(복정역),B-12,유입,56050
20220212,토,송파대로(복정역),B-12,유입,45942
20220213,일,송파대로(복정역),B-12,유입,35692
20220214,월,송파대로(복정역),B-12,유입,53064
20220215,화,송파대로(복정역),B-12,유입,52974
20220216,수,송파대로(복정역),B-12,유입,51732
20220217,목,송파대로(복정역),B-12,유입,52258
20220218,금,송파대로(복정역),B-12,유입,58786
20220219,토,송파대로(복정역),B-12,유입,47308
20220220,일,송파대로(복정역),B-12,유입,34680
20220221,월,송파대로(복정역),B-12,유입,52864
20220222,화,송파대로(복정역),B-12,유입,54854
20220223,수,송파대로(복정역),B-12,유입,53436
20220224,목,송파대로(복정역),B-12,유입,55954
20220225,금,송파대로(복정역),B-12,유입,59654
20220226,토,송파대로(복정역),B-12,유입,45718
20220227,일,송파대로(복정역),B-12,유입,35266
20220228,월,송파대로(복정역),B-12,유입,53126
20220201,일,송파대로(복정역),B-12,유출,39048
20220202,일,송파대로(복정역),B-12,유출,39540
20220203,목,송파대로(복정역),B-12,유출,57358
20220204,금,송파대로(복정역),B-12,유출,61030
20220205,토,송파대로(복정역),B-12,유출,53454
