행정구,승객수,기준_날짜,시군구
11180,149889,20220329,금천구
11180,148020,20220330,금천구
11180,150431,20220331,금천구
11180,152344,20220401,금천구
11180,89797,20220402,금천구
11180,65783,20220403,금천구
11180,151982,20220404,금천구
11180,153854,20220405,금천구
11180,154731,20220406,금천구
11180,155283,20220407,금천구
11180,157594,20220408,금천구
11180,97788,20220409,금천구
11180,75004,20220410,금천구
11180,157803,20220411,금천구
11180,159199,20220412,금천구
11180,157021,20220413,금천구
11180,157431,20220414,금천구
11180,162349,20220415,금천구
11180,96209,20220416,금천구
11180,72046,20220417,금천구
11180,158805,20220418,금천구
11180,161354,20220419,금천구
11180,162734,20220420,금천구
11180,161494,20220421,금천구
11180,161207,20220422,금천구
11180,98112,20220423,금천구
11180,71929,20220424,금천구
11180,162100,20220425,금천구
11180,16119,20220426,금천구
11180,166751,20220427,금천구
11180,166073,20220428,금천구
11180,166714,20220429,금천구
11180,100019,20220430,금천구
11190,139078,20220101,영등포구
11190,162310,20220102,영등포구
11190,367736,20220103,영등포구
11190,375216,20220104,영등포구
11190,377913,20220105,영등포구
11190,380048,20220106,영등포구
11190,386419,20220107,영등포구
11190,232195,20220108,영등포구
11190,173904,20220109,영등포구
11190,378806,20220112,영등포구
11190,380297,20220113,영등포구
11190,384724,20220114,영등포구
11190,239917,20220115,영등포구
11190,177804,20220116,영등포구
11190,383531,20220117,영등포구
11190,388019,20220118,영등포구
11190,398845,20220119,영등포구
11190,390081,20220120,영등포구
11190,395291,20220121,영등포구
11190,242474,20220122,영등포구
11190,182015,20220123,영등포구
11190,386041,20220124,영등포구
11190,390565,20220125,영등포구
11190,395099,20220126,영등포구
11190,386531,20220127,영등포구
11190,379174,20220128,영등포구
11190,194642,20220129,영등포구
11190,150729,20220130,영등포구
11190,106879,20220131,영등포구
11190,94641,20220201,영등포구
11190,141059,20220202,영등포구
11190,341009,20220203,영등포구
11190,356910,20220204,영등포구
11190,205128,20220205,영등포구
11190,154926,20220206,영등포구
11190,365231,20220207,영등포구
11190,369361,20220208,영등포구
11190,370578,20220209,영등포구
11190,368011,20220210,영등포구
11190,373456,20220211,영등포구
11190,230716,20220212,영등포구
11190,171984,20220213,영등포구
11190,365849,20220214,영등포구
11190,363789,20220215,영등포구
11190,356890,20220216,영등포구
11190,351160,20220217,영등포구
11190,350347,20220224,영등포구
11190,361750,20220225,영등포구
11190,220659,20220226,영등포구
11190,173916,20220227,영등포구
11190,343241,20220228,영등포구
11190,178826,20220301,영등포구
11190,359527,20220302,영등포구
11190,357065,20220303,영등포구
11190,360811,20220304,영등포구
11190,225448,20220305,영등포구
11190,167075,20220306,영등포구
11190,343469,20220307,영등포구
11190,358055,20220308,영등포구
11190,190366,20220309,영등포구
11190,345200,20220310,영등포구
11190,358115,20220311,영등포구
11190,229263,20220312,영등포구
11190,150459,20220313,영등포구
11190,345201,20220315,영등포구
11190,346808,20220316,영등포구
11190,338945,20220317,영등포구
11190,347720,20220318,영등포구
11190,207053,20220319,영등포구
11190,168219,20220320,영등포구
11190,343104,20220321,영등포구
11190,348855,20220322,영등포구
11190,350979,20220323,영등포구
11190,350841,20220324,영등포구
11190,362509,20220325,영등포구
11190,223988,20220326,영등포구
11190,183051,20220327,영등포구
11190,356847,20220328,영등포구
11190,362199,20220329,영등포구
11190,356586,20220330,영등포구
11190,365193,20220331,영등포구
11190,387501,20220401,영등포구
11190,273457,20220402,영등포구
11190,213956,20220403,영등포구
11190,374273,20220404,영등포구
11190,381720,20220405,영등포구
11190,393464,20220406,영등포구
11190,395976,20220407,영등포구
11190,434125,20220408,영등포구
11190,387679,20220409,영등포구
11190,313318,20220410,영등포구
11190,421843,20220411,영등포구
11190,402353,20220412,영등포구
11190,385389,20220413,영등포구
11190,387687,20220414,영등포구
11190,410639,20220415,영등포구
11190,289262,20220416,영등포구
11190,217889,20220417,영등포구
11190,381878,20220418,영등포구
11190,397584,20220419,영등포구
11190,406913,20220420,영등포구
11190,401923,20220421,영등포구
11190,403293,20220422,영등포구
11190,287463,20220423,영등포구
11190,212332,20220424,영등포구
11190,394404,20220425,영등포구
11190,34760,20220426,영등포구
11190,419713,20220427,영등포구
11190,418247,20220428,영등포구
11190,430941,20220429,영등포구
11190,296759,20220430,영등포구
11200,101585,20220101,동작구
11200,113383,20220102,동작구
11200,219290,20220103,동작구
11200,226800,20220104,동작구
11200,227002,20220105,동작구
11200,227754,20220106,동작구
11200,238050,20220107,동작구
11200,167068,20220108,동작구
11200,124946,20220109,동작구
11200,225221,20220112,동작구
11200,226849,20220113,동작구
11200,231899,20220114,동작구
11200,168354,20220115,동작구
11200,122803,20220116,동작구
11200,227515,20220117,동작구
11200,229051,20220118,동작구
11200,236022,20220119,동작구
11200,232237,20220120,동작구
11200,238151,20220121,동작구
11200,173296,20220122,동작구
11200,127149,20220123,동작구
11200,230852,20220124,동작구
11200,233355,20220125,동작구
11200,238076,20220126,동작구
11200,234393,20220127,동작구
11200,234928,20220128,동작구
11200,147711,20220129,동작구
11200,108550,20220130,동작구
11200,86348,20220131,동작구
11200,74744,20220201,동작구
11200,99326,20220202,동작구
11200,211803,20220203,동작구
11200,221148,20220204,동작구
11200,150166,20220205,동작구
11200,112537,20220206,동작구
11200,220615,20220207,동작구
11200,222761,20220208,동작구
11200,225481,20220209,동작구
11200,222752,20220210,동작구
11200,226139,20220211,동작구
11200,162571,20220212,동작구
11200,118444,20220213,동작구
11200,221197,20220214,동작구
11200,220811,20220215,동작구
11200,215108,20220216,동작구
11200,211926,20220217,동작구
11200,213108,20220224,동작구
11200,221963,20220225,동작구
11200,155375,20220226,동작구
11200,119197,20220227,동작구
11200,213390,20220228,동작구
11200,128103,20220301,동작구
11200,235027,20220302,동작구
11200,230231,20220303,동작구
11200,231908,20220304,동작구
11200,162984,20220305,동작구
11200,115642,20220306,동작구
11200,227427,20220307,동작구
11200,232227,20220308,동작구
11200,137821,20220309,동작구
11200,222568,20220310,동작구
11200,228743,20220311,동작구
11200,162718,20220312,동작구
11200,105064,20220313,동작구
11200,222802,20220315,동작구
11200,223043,20220316,동작구
11200,218795,20220317,동작구
11200,221423,20220318,동작구
11200,145444,20220319,동작구
11200,114968,20220320,동작구
11200,220603,20220321,동작구
11200,224403,20220322,동작구
11200,222651,20220323,동작구
11200,223173,20220324,동작구
11200,229594,20220325,동작구
11200,156582,20220326,동작구
11200,123599,20220327,동작구
11200,228024,20220328,동작구
11200,230969,20220329,동작구
11200,228411,20220330,동작구
11200,231810,20220331,동작구
11200,239454,20220401,동작구
11200,176894,20220402,동작구
11200,130318,20220403,동작구
11200,235826,20220404,동작구
11200,239130,20220405,동작구
11200,243269,20220406,동작구
11200,242505,20220407,동작구
11200,252014,20220408,동작구
11200,196440,20220409,동작구
11200,152522,20220410,동작구
11200,246215,20220411,동작구
11200,247710,20220412,동작구
11200,240884,20220413,동작구
11200,243677,20220414,동작구
11200,253628,20220415,동작구
11200,186539,20220416,동작구
11200,141326,20220417,동작구
11200,242926,20220418,동작구
11200,248377,20220419,동작구
11200,251663,20220420,동작구
11200,250693,20220421,동작구
11200,251126,20220422,동작구
11200,188797,20220423,동작구
11200,140795,20220424,동작구
11200,247928,20220425,동작구
11200,22187,20220426,동작구
11200,260587,20220427,동작구
11200,259649,20220428,동작구
11200,264799,20220429,동작구
11200,195668,20220430,동작구
11210,176626,20220101,관악구
11210,192917,20220102,관악구
11210,337617,20220103,관악구
11210,347098,20220104,관악구
11210,351302,20220105,관악구
11210,353886,20220106,관악구
11210,364174,20220107,관악구
11210,280766,20220108,관악구
11210,210608,20220109,관악구
11210,351417,20220112,관악구
11210,353923,20220113,관악구
11210,363309,20220114,관악구
11210,284301,20220115,관악구
11210,214778,20220116,관악구
11210,353435,20220117,관악구
11210,356854,20220118,관악구
11210,365536,20220119,관악구
11210,364487,20220120,관악구
11210,375192,20220121,관악구
11210,292097,20220122,관악구
11210,218513,20220123,관악구
11210,358091,20220124,관악구
11210,362754,20220125,관악구
11210,367456,20220126,관악구
11210,362649,20220127,관악구
11210,360958,20220128,관악구
11210,240063,20220129,관악구
11210,174919,20220130,관악구
11210,135396,20220131,관악구
11210,123374,20220201,관악구
11210,167654,20220202,관악구
11210,326696,20220203,관악구
11210,346537,20220204,관악구
11210,257040,20220205,관악구
11210,194901,20220206,관악구
11210,342037,20220207,관악구
11210,346738,20220208,관악구
11210,348566,20220209,관악구
11210,349035,20220210,관악구
11210,356368,20220211,관악구
11210,276992,20220212,관악구
11210,209065,20220213,관악구
11210,344182,20220214,관악구
11210,344928,20220215,관악구
11210,338542,20220216,관악구
11210,334452,20220217,관악구
11210,336557,20220224,관악구
11210,352813,20220225,관악구
11210,264030,20220226,관악구
11210,207832,20220227,관악구
11210,335479,20220228,관악구
11210,215805,20220301,관악구
11210,355402,20220302,관악구
11210,351373,20220303,관악구
11210,356653,20220304,관악구
11210,273256,20220305,관악구
11210,203666,20220306,관악구
11210,342642,20220307,관악구
11210,354038,20220308,관악구
11210,234947,20220309,관악구
11210,341758,20220310,관악구
11210,353479,20220311,관악구
11210,271532,20220312,관악구
11210,182131,20220313,관악구
11210,341180,20220315,관악구
11210,341044,20220316,관악구
11210,335105,20220317,관악구
11210,345861,20220318,관악구
11210,246121,20220319,관악구
11210,203075,20220320,관악구
11210,337934,20220321,관악구
11210,344843,20220322,관악구
11210,344150,20220323,관악구
11210,343203,20220324,관악구
11210,361615,20220325,관악구
11210,262815,20220326,관악구
11210,218354,20220327,관악구
11210,348054,20220328,관악구
11210,353834,20220329,관악구
11210,348953,20220330,관악구
11210,354735,20220331,관악구
11210,373758,20220401,관악구
11210,293964,20220402,관악구
11210,225130,20220403,관악구
11210,356675,20220404,관악구
11210,364000,20220405,관악구
11210,367613,20220406,관악구
11210,369160,20220407,관악구
11210,385495,20220408,관악구
11210,313475,20220409,관악구
11210,248768,20220410,관악구
11210,370521,20220411,관악구
11210,375556,20220412,관악구
11210,369216,20220413,관악구
11210,374173,20220414,관악구
11210,394850,20220415,관악구
11210,315315,20220416,관악구
11210,241442,20220417,관악구
11210,372799,20220418,관악구
11210,382674,20220419,관악구
11210,387558,20220420,관악구
11210,391452,20220421,관악구
11210,391136,20220422,관악구
11210,317268,20220423,관악구
11210,242024,20220424,관악구
11210,379965,20220425,관악구
11210,29658,20220426,관악구
11210,399964,20220427,관악구
11210,399150,20220428,관악구
11210,410222,20220429,관악구
11210,328939,20220430,관악구
11220,152843,20220101,서초구
11220,206803,20220102,서초구
11220,440828,20220103,서초구
11220,456415,20220104,서초구
11220,459697,20220105,서초구
11220,463969,20220106,서초구
11220,486145,20220107,서초구
11220,317742,20220108,서초구
11220,218474,20220109,서초구
11220,467321,20220112,서초구
11220,471624,20220113,서초구
11220,491019,20220114,서초구
11220,324231,20220115,서초구
11220,228041,20220116,서초구
11220,466252,20220117,서초구
11220,476866,20220118,서초구
11220,489904,20220119,서초구
11220,484514,20220120,서초구
11220,502469,20220121,서초구
11220,330531,20220122,서초구
11220,227984,20220123,서초구
11220,471598,20220124,서초구
11220,482250,20220125,서초구
11220,486749,20220126,서초구
11220,484267,20220127,서초구
11220,490389,20220128,서초구
11220,276706,20220129,서초구
11220,189023,20220130,서초구
11220,128583,20220131,서초구
11220,111805,20220201,서초구
11220,190842,20220202,서초구
11220,424463,20220203,서초구
11220,451016,20220204,서초구
11220,282037,20220205,서초구
11220,194393,20220206,서초구
11220,443811,20220207,서초구
11220,449980,20220208,서초구
11220,450402,20220209,서초구
11220,454284,20220210,서초구
11220,467032,20220211,서초구
11220,305978,20220212,서초구
11220,211131,20220213,서초구
11220,443485,20220214,서초구
11220,445777,20220215,서초구
11220,434920,20220216,서초구
11220,432972,20220217,서초구
11220,429762,20220224,서초구
11220,448734,20220225,서초구
11220,289902,20220226,서초구
11220,207566,20220227,서초구
11220,410011,20220228,서초구
11220,207503,20220301,서초구
11220,434561,20220302,서초구
11220,431661,20220303,서초구
11220,449617,20220304,서초구
11220,291241,20220305,서초구
11220,201424,20220306,서초구
11220,422613,20220307,서초구
11220,437618,20220308,서초구
11220,221144,20220309,서초구
11220,424919,20220310,서초구
11220,447992,20220311,서초구
11220,298554,20220312,서초구
11220,190689,20220313,서초구
11220,423601,20220315,서초구
11220,423993,20220316,서초구
11220,418597,20220317,서초구
11220,440745,20220318,서초구
11220,274405,20220319,서초구
11220,208915,20220320,서초구
11220,416152,20220321,서초구
11220,428513,20220322,서초구
11220,426659,20220323,서초구
11220,431058,20220324,서초구
11220,458782,20220325,서초구
11220,293514,20220326,서초구
11220,223870,20220327,서초구
11220,432011,20220328,서초구
11220,438832,20220329,서초구
11220,434354,20220330,서초구
11220,442900,20220331,서초구
11220,477278,20220401,서초구
11220,327671,20220402,서초구
11220,236801,20220403,서초구
11220,448689,20220404,서초구
11220,457157,20220405,서초구
11220,462157,20220406,서초구
11220,468302,20220407,서초구
11220,504355,20220408,서초구
11220,360587,20220409,서초구
11220,265308,20220410,서초구
11220,469727,20220411,서초구
11220,475649,20220412,서초구
11220,465495,20220413,서초구
11220,476918,20220414,서초구
11220,511825,20220415,서초구
11220,351466,20220416,서초구
11220,252288,20220417,서초구
11220,468849,20220418,서초구
11220,487114,20220419,서초구
11220,492899,20220420,서초구
11220,496443,20220421,서초구
11220,516165,20220422,서초구
11220,362271,20220423,서초구
11220,255336,20220424,서초구
11220,481786,20220425,서초구
11220,40188,20220426,서초구
11220,512525,20220427,서초구
11220,516908,20220428,서초구
11220,549275,20220429,서초구
11220,391407,20220430,서초구
11230,184846,20220101,강남구
11230,220102,20220102,강남구
11230,635681,20220103,강남구
11230,662067,20220104,강남구
11230,665153,20220105,강남구
11230,671268,20220106,강남구
11230,685785,20220107,강남구
11230,402188,20220108,강남구
11230,249985,20220109,강남구
11230,670769,20220112,강남구
11230,673340,20220113,강남구
11230,685837,20220114,강남구
11230,406101,20220115,강남구
11230,257720,20220116,강남구
11230,671252,20220117,강남구
11230,685292,20220118,강남구
11230,706406,20220119,강남구
11230,691511,20220120,강남구
11230,703715,20220121,강남구
11230,420105,20220122,강남구
11230,260944,20220123,강남구
11230,672504,20220124,강남구
11230,688226,20220125,강남구
11230,693922,20220126,강남구
11230,682846,20220127,강남구
11230,655190,20220128,강남구
11230,315118,20220129,강남구
11230,198327,20220130,강남구
11230,142940,20220131,강남구
11230,106211,20220201,강남구
11230,180192,20220202,강남구
11230,597163,20220203,강남구
11230,632581,20220204,강남구
11230,359517,20220205,강남구
11230,225716,20220206,강남구
11230,642155,20220207,강남구
11230,650510,20220208,강남구
11230,652403,20220209,강남구
11230,652674,20220210,강남구
11230,660137,20220211,강남구
11230,389528,20220212,강남구
11230,242075,20220213,강남구
11230,635170,20220214,강남구
11230,637246,20220215,강남구
11230,624509,20220216,강남구
11230,622564,20220217,강남구
11230,618955,20220224,강남구
11230,636345,20220225,강남구
11230,375574,20220226,강남구
11230,247145,20220227,강남구
11230,568533,20220228,강남구
11230,248050,20220301,강남구
11230,617375,20220302,강남구
11230,616644,20220303,강남구
11230,626442,20220304,강남구
11230,372496,20220305,강남구
11230,230523,20220306,강남구
11230,597617,20220307,강남구
11230,614909,20220308,강남구
11230,272308,20220309,강남구
11230,604130,20220310,강남구
11230,624497,20220311,강남구
11230,378459,20220312,강남구
11230,221842,20220313,강남구
11230,598568,20220315,강남구
11230,594373,20220316,강남구
11230,594454,20220317,강남구
11230,611251,20220318,강남구
11230,355741,20220319,강남구
11230,240716,20220320,강남구
11230,590723,20220321,강남구
11230,606474,20220322,강남구
11230,601348,20220323,강남구
11230,612836,20220324,강남구
11230,632914,20220325,강남구
11230,375650,20220326,강남구
11230,253070,20220327,강남구
11230,604899,20220328,강남구
11230,622418,20220329,강남구
11230,617031,20220330,강남구
11230,625978,20220331,강남구
11230,648700,20220401,강남구
11230,406536,20220402,강남구
11230,254927,20220403,강남구
11230,628319,20220404,강남구
11230,643464,20220405,강남구
11230,650324,20220406,강남구
11230,658140,20220407,강남구
11230,683888,20220408,강남구
11230,430820,20220409,강남구
11230,282839,20220410,강남구
11230,648867,20220411,강남구
11230,666142,20220412,강남구
11230,659478,20220413,강남구
11230,673932,20220414,강남구
11230,702332,20220415,강남구
11230,423552,20220416,강남구
11230,269575,20220417,강남구
11230,655904,20220418,강남구
11230,684088,20220419,강남구
11230,692565,20220420,강남구
11230,695160,20220421,강남구
11230,707024,20220422,강남구
11230,426198,20220423,강남구
11230,269758,20220424,강남구
11230,670151,20220425,강남구
11230,54413,20220426,강남구
11230,711421,20220427,강남구
11230,715879,20220428,강남구
11230,734963,20220429,강남구
11230,453827,20220430,강남구
11240,176744,20220101,송파구
11240,200582,20220102,송파구
11240,385065,20220103,송파구
11240,398648,20220104,송파구
11240,398619,20220105,송파구
11240,404242,20220106,송파구
11240,416219,20220107,송파구
11240,291631,20220108,송파구
11240,209918,20220109,송파구
11240,402768,20220112,송파구
11240,402781,20220113,송파구
11240,412944,20220114,송파구
11240,288339,20220115,송파구
11240,214077,20220116,송파구
11240,399533,20220117,송파구
11240,407870,20220118,송파구
11240,428913,20220119,송파구
11240,416158,20220120,송파구
11240,424343,20220121,송파구
11240,300351,20220122,송파구
11240,215684,20220123,송파구
11240,405284,20220124,송파구
11240,411124,20220125,송파구
11240,417471,20220126,송파구
11240,410534,20220127,송파구
11240,404761,20220128,송파구
11240,245740,20220129,송파구
11240,180198,20220130,송파구
11240,133260,20220131,송파구
11240,112955,20220201,송파구
11240,170559,20220202,송파구
11240,363791,20220203,송파구
11240,384339,20220204,송파구
11240,256144,20220205,송파구
11240,187891,20220206,송파구
11240,383132,20220207,송파구
11240,390180,20220208,송파구
11240,394613,20220209,송파구
11240,393944,20220210,송파구
11240,398579,20220211,송파구
11240,276515,20220212,송파구
11240,200125,20220213,송파구
11240,384214,20220214,송파구
11240,382395,20220215,송파구
11240,376421,20220216,송파구
11240,372363,20220217,송파구
11240,371431,20220224,송파구
11240,381014,20220225,송파구
11240,259543,20220226,송파구
11240,198072,20220227,송파구
11240,356850,20220228,송파구
11240,206149,20220301,송파구
11240,380226,20220302,송파구
11240,374531,20220303,송파구
11240,381983,20220304,송파구
11240,268728,20220305,송파구
11240,191122,20220306,송파구
11240,362631,20220307,송파구
11240,376489,20220308,송파구
11240,222028,20220309,송파구
11240,382285,20220310,송파구
11240,383106,20220311,송파구
11240,290256,20220312,송파구
11240,195296,20220313,송파구
11240,367243,20220315,송파구
11240,367956,20220316,송파구
11240,362369,20220317,송파구
11240,374342,20220318,송파구
11240,248062,20220319,송파구
11240,195130,20220320,송파구
11240,363069,20220321,송파구
11240,369847,20220322,송파구
11240,370129,20220323,송파구
11240,371331,20220324,송파구
11240,394832,20220325,송파구
11240,269781,20220326,송파구
11240,215741,20220327,송파구
11240,374650,20220328,송파구
11240,384164,20220329,송파구
11240,378845,20220330,송파구
11240,386155,20220331,송파구
11240,410464,20220401,송파구
11240,335936,20220402,송파구
11240,250579,20220403,송파구
11240,398461,20220404,송파구
11240,410595,20220405,송파구
11240,425252,20220406,송파구
11240,431408,20220407,송파구
11240,478032,20220408,송파구
11240,440702,20220409,송파구
11240,327022,20220410,송파구
11240,433416,20220411,송파구
11240,427120,20220412,송파구
11240,410753,20220413,송파구
11240,417246,20220414,송파구
11240,439072,20220415,송파구
11240,334842,20220416,송파구
11240,243750,20220417,송파구
11240,401241,20220418,송파구
11240,421186,20220419,송파구
11240,427730,20220420,송파구
11240,425934,20220421,송파구
11240,438077,20220422,송파구
11240,334382,20220423,송파구
11240,247529,20220424,송파구
11240,412547,20220425,송파구
11240,32416,20220426,송파구
11240,442898,20220427,송파구
11240,444905,20220428,송파구
11240,485188,20220429,송파구
11240,373541,20220430,송파구
11250,85735,20220101,강동구
11250,101360,20220102,강동구
11250,198471,20220103,강동구
11250,203815,20220104,강동구
11250,206487,20220105,강동구
11250,205624,20220106,강동구
11250,211810,20220107,강동구
11250,145262,20220108,강동구
11250,104113,20220109,강동구
11250,205077,20220112,강동구
11250,204523,20220113,강동구
11250,210718,20220114,강동구
11250,144963,20220115,강동구
11250,108524,20220116,강동구
11250,205328,20220117,강동구
11250,208488,20220118,강동구
11250,219983,20220119,강동구
11250,212441,20220120,강동구
11250,217637,20220121,강동구
11250,149701,20220122,강동구
11250,108269,20220123,강동구
11250,208615,20220124,강동구
11250,210209,20220125,강동구
11250,214208,20220126,강동구
11250,209446,20220127,강동구
11250,209559,20220128,강동구
11250,127291,20220129,강동구
11250,94800,20220130,강동구
11250,69416,20220131,강동구
11250,60811,20220201,강동구
11250,84543,20220202,강동구
11250,190960,20220203,강동구
11250,201570,20220204,강동구
11250,131270,20220205,강동구
11250,96643,20220206,강동구
11250,200746,20220207,강동구
11250,203453,20220208,강동구
11250,205440,20220209,강동구
11250,203371,20220210,강동구
11250,207283,20220211,강동구
11250,140869,20220212,강동구
11250,101864,20220213,강동구
11250,200291,20220214,강동구
11250,198599,20220215,강동구
11250,193489,20220216,강동구
11250,190660,20220217,강동구
11250,192371,20220224,강동구
11250,198110,20220225,강동구
11250,134243,20220226,강동구
11250,100281,20220227,강동구
11250,186555,20220228,강동구
11250,104767,20220301,강동구
11250,203064,20220302,강동구
11250,199538,20220303,강동구
11250,203612,20220304,강동구
11250,137072,20220305,강동구
11250,98313,20220306,강동구
11250,193566,20220307,강동구
11250,197200,20220308,강동구
11250,112409,20220309,강동구
11250,191547,20220310,강동구
11250,199192,20220311,강동구
11250,136485,20220312,강동구
11250,88320,20220313,강동구
11250,193873,20220315,강동구
11250,193709,20220316,강동구
11250,191224,20220317,강동구
11250,195299,20220318,강동구
11250,125472,20220319,강동구
11250,98622,20220320,강동구
11250,191688,20220321,강동구
11250,195095,20220322,강동구
11250,194787,20220323,강동구
11250,193717,20220324,강동구
11250,202853,20220325,강동구
11250,133380,20220326,강동구
11250,104407,20220327,강동구
11250,197175,20220328,강동구
11250,199725,20220329,강동구
11250,198236,20220330,강동구
11250,199903,20220331,강동구
11250,208523,20220401,강동구
11250,148793,20220402,강동구
11250,110331,20220403,강동구
11250,202578,20220404,강동구
11250,206012,20220405,강동구
11250,208771,20220406,강동구
11250,208543,20220407,강동구
11250,216545,20220408,강동구
11250,159916,20220409,강동구
11250,121923,20220410,강동구
11250,209268,20220411,강동구
11250,212607,20220412,강동구
11250,209601,20220413,강동구
11250,211488,20220414,강동구
11250,220698,20220415,강동구
11250,157734,20220416,강동구
11250,117708,20220417,강동구
11250,208060,20220418,강동구
11250,216803,20220419,강동구
11250,217304,20220420,강동구
11250,215947,20220421,강동구
11250,218791,20220422,강동구
11250,157161,20220423,강동구
11250,117662,20220424,강동구
11250,214952,20220425,강동구
11250,19144,20220426,강동구
11250,223337,20220427,강동구
11250,224369,20220428,강동구
11250,232088,20220429,강동구
11250,162586,20220430,강동구
