일자,통행량,읍면동,행정동코드,시군구,행정구코드
20220220,17791,수색동,1112068,은평구,11120
20220220,38688,숭인동,1101070,종로구,11010
20220220,111163,시흥동,1118057,금천구,11180
20220220,133852,신내동,1107069,중랑구,11070
20220220,41879,신당동,1102065,중구,11020
20220220,36166,신도림동,1117051,구로구,11170
20220220,11224,신림동,1121069,관악구,11210
20220220,136101,신사동,1112065,은평구,11120
20220220,197178,신월동,1115057,양천구,11150
20220220,29503,신정동,1115064,양천구,11150
20220220,0,신촌동,1113075,서대문구,11130
20220220,159531,양재동,1122066,서초구,11220
20220220,41146,양평동2가,1119061,영등포구,11190
20220220,188872,여의도동,1119054,영등포구,11190
20220220,36145,역삼동,1123064,강남구,11230
20220220,25604,연희동,1113076,서대문구,11130
20220220,61707,영등포동2가,1119073,영등포구,11190
20220220,34742,영등포동7가,1119073,영등포구,11190
20220220,197030,옥수동,1104073,성동구,11040
20220220,53109,용답동,1104070,성동구,11040
20220220,22787,용산동2가,1103052,용산구,11030
20220220,114050,월계동,1111051,노원구,11110
20220220,19782,을지로2가,1102060,중구,11020
20220220,311887,이촌동,1103063,용산구,11030
20220220,11028,이태원동,1103065,용산구,11030
20220220,183432,일원동,1123072,강남구,11230
20220220,88773,자양동,1105064,광진구,11050
20220220,28057,잠실동,1124071,송파구,11240
20220220,0,잠원동,1122055,서초구,11220
20220220,127202,장안동,1106087,동대문구,11060
20220220,94165,장위동,1108076,성북구,11080
20220220,129126,장지동,1124081,송파구,11240
20220220,59120,장충동2가,1102058,중구,11020
20220220,119480,정릉동,1108062,성북구,11080
20220220,31554,종로3가,1101061,종로구,11010
20220220,0,증산동,1112067,은평구,11120
20220220,9637,천호동,1125061,강동구,11250
20220220,50477,청담동,1123078,강남구,11230
20220220,15930,청운동,1101072,종로구,11010
20220220,30652,평창동,1101056,종로구,11010
20220220,50082,풍납동,1124051,송파구,11240
20220220,115940,한남동,1103074,용산구,11030
20220220,97437,합정동,1114068,마포구,11140
20220220,58460,홍은동,1113066,서대문구,11130
20220220,30932,화곡동,1116055,강서구,11160
20220220,31003,황학동,1102067,중구,11020
20220220,5721,회현동1가,1102054,중구,11020
20220221,185069,가산동,1118051,금천구,11180
20220221,54248,개봉동,1117064,구로구,11170
20220221,270662,방화동,1116070,강서구,11160
20220221,194309,고덕동,1125055,강동구,11250
20220221,109492,공릉동,1111056,노원구,11110
20220221,22633,공항동,1116069,강서구,11160
20220221,25163,광장동,1105063,광진구,11050
20220221,38792,구산동,1112057,은평구,11120
20220221,63070,논현동,1123052,강남구,11230
20220221,54640,당산동,1119055,영등포구,11190
20220221,32949,대림동,1119070,영등포구,11190
20220221,56481,도곡동,1123066,강남구,11230
20220221,47120,도봉동,1110064,도봉구,11100
20220221,91309,독산동,1118052,금천구,11180
20220221,52857,돈암동,1108058,성북구,11080
20220221,146319,망원동,1114069,마포구,11140
20220221,163456,반포동,1122056,서초구,11220
20220221,178684,방배동,1122061,서초구,11220
20220221,62686,삼성동,1121082,관악구,11210
20220221,181288,상계동,1111065,노원구,11110
20220221,397072,상암동,1114074,마포구,11140
20220221,95232,상일동,1125076,강동구,11250
20220221,297170,서초동,1122051,서초구,11220
20220221,10346,성북동,1108081,성북구,11080
20220221,74469,세곡동,1123076,강남구,11230
20220221,59890,송정동,1104069,성동구,11040
20220221,0,송파동,1124061,송파구,11240
20220221,23734,수색동,1112068,은평구,11120
20220221,49457,숭인동,1101070,종로구,11010
20220221,158661,시흥동,1118057,금천구,11180
20220221,161005,신내동,1107069,중랑구,11070
20220221,58060,신당동,1102065,중구,11020
20220221,42594,신도림동,1117051,구로구,11170
20220221,14347,신림동,1121069,관악구,11210
20220221,170337,신사동,1112065,은평구,11120
20220221,252526,신월동,1115057,양천구,11150
20220221,40553,신정동,1115064,양천구,11150
20220221,0,신촌동,1113075,서대문구,11130
20220221,179653,양재동,1122066,서초구,11220
20220221,53573,양평동2가,1119061,영등포구,11190
20220221,272600,여의도동,1119054,영등포구,11190
20220221,50962,역삼동,1123064,강남구,11230
20220221,34033,연희동,1113076,서대문구,11130
20220221,83668,영등포동2가,1119073,영등포구,11190
20220221,47613,영등포동7가,1119073,영등포구,11190
20220221,248545,옥수동,1104073,성동구,11040
20220221,77302,용답동,1104070,성동구,11040
20220221,28050,용산동2가,1103052,용산구,11030
20220221,123252,월계동,1111051,노원구,11110
20220221,30302,을지로2가,1102060,중구,11020
20220221,361920,이촌동,1103063,용산구,11030
20220221,18702,이태원동,1103065,용산구,11030
20220221,220550,일원동,1123072,강남구,11230
20220221,115370,자양동,1105064,광진구,11050
20220221,35700,잠실동,1124071,송파구,11240
20220221,0,잠원동,1122055,서초구,11220
20220221,131545,장안동,1106087,동대문구,11060
20220221,102980,장위동,1108076,성북구,11080
20220221,152793,장지동,1124081,송파구,11240
20220221,96242,장충동2가,1102058,중구,11020
20220221,133178,정릉동,1108062,성북구,11080
20220221,40135,종로3가,1101061,종로구,11010
20220221,0,증산동,1112067,은평구,11120
20220221,14896,천호동,1125061,강동구,11250
20220221,60295,청담동,1123078,강남구,11230
20220221,25671,청운동,1101072,종로구,11010
20220221,38478,평창동,1101056,종로구,11010
20220221,65761,풍납동,1124051,송파구,11240
20220221,139917,한남동,1103074,용산구,11030
20220221,118041,합정동,1114068,마포구,11140
20220221,62256,홍은동,1113066,서대문구,11130
20220221,35484,화곡동,1116055,강서구,11160
20220221,39781,황학동,1102067,중구,11020
20220221,7796,회현동1가,1102054,중구,11020
20220222,186986,가산동,1118051,금천구,11180
20220222,55501,개봉동,1117064,구로구,11170
20220222,276203,방화동,1116070,강서구,11160
20220222,194671,고덕동,1125055,강동구,11250
20220222,112276,공릉동,1111056,노원구,11110
20220222,23124,공항동,1116069,강서구,11160
20220222,25531,광장동,1105063,광진구,11050
20220222,39514,구산동,1112057,은평구,11120
20220222,64370,논현동,1123052,강남구,11230
20220222,55777,당산동,1119055,영등포구,11190
20220222,33062,대림동,1119070,영등포구,11190
20220222,58058,도곡동,1123066,강남구,11230
20220222,47997,도봉동,1110064,도봉구,11100
20220222,91411,독산동,1118052,금천구,11180
20220222,54048,돈암동,1108058,성북구,11080
20220222,148254,망원동,1114069,마포구,11140
20220222,167563,반포동,1122056,서초구,11220
20220222,180237,방배동,1122061,서초구,11220
20220222,65628,삼성동,1121082,관악구,11210
20220222,182417,상계동,1111065,노원구,11110
20220222,401742,상암동,1114074,마포구,11140
20220222,98500,상일동,1125076,강동구,11250
20220222,327174,서초동,1122051,서초구,11220
20220222,10468,성북동,1108081,성북구,11080
20220222,75719,세곡동,1123076,강남구,11230
20220222,62190,송정동,1104069,성동구,11040
20220222,0,송파동,1124061,송파구,11240
20220222,23560,수색동,1112068,은평구,11120
20220222,50706,숭인동,1101070,종로구,11010
20220222,160075,시흥동,1118057,금천구,11180
20220222,163372,신내동,1107069,중랑구,11070
20220222,60484,신당동,1102065,중구,11020
20220222,42766,신도림동,1117051,구로구,11170
20220222,14800,신림동,1121069,관악구,11210
20220222,172649,신사동,1112065,은평구,11120
20220222,296349,신월동,1115057,양천구,11150
20220222,42450,신정동,1115064,양천구,11150
20220222,0,신촌동,1113075,서대문구,11130
20220222,175836,양재동,1122066,서초구,11220
20220222,55099,양평동2가,1119061,영등포구,11190
20220222,278728,여의도동,1119054,영등포구,11190
20220222,52412,역삼동,1123064,강남구,11230
20220222,34910,연희동,1113076,서대문구,11130
20220222,86831,영등포동2가,1119073,영등포구,11190
20220222,48826,영등포동7가,1119073,영등포구,11190
20220222,254192,옥수동,1104073,성동구,11040
20220222,78681,용답동,1104070,성동구,11040
20220222,29762,용산동2가,1103052,용산구,11030
20220222,125820,월계동,1111051,노원구,11110
20220222,30662,을지로2가,1102060,중구,11020
20220222,358037,이촌동,1103063,용산구,11030
20220222,19140,이태원동,1103065,용산구,11030
20220222,225776,일원동,1123072,강남구,11230
20220222,120303,자양동,1105064,광진구,11050
20220222,36332,잠실동,1124071,송파구,11240
20220222,0,잠원동,1122055,서초구,11220
20220222,133711,장안동,1106087,동대문구,11060
20220222,104710,장위동,1108076,성북구,11080
20220222,155825,장지동,1124081,송파구,11240
20220222,99274,장충동2가,1102058,중구,11020
20220222,136391,정릉동,1108062,성북구,11080
20220222,40604,종로3가,1101061,종로구,11010
20220222,0,증산동,1112067,은평구,11120
20220222,15118,천호동,1125061,강동구,11250
20220222,87929,청담동,1123078,강남구,11230
20220222,26891,청운동,1101072,종로구,11010
20220222,39927,평창동,1101056,종로구,11010
20220222,65531,풍납동,1124051,송파구,11240
20220222,143657,한남동,1103074,용산구,11030
20220222,121830,합정동,1114068,마포구,11140
20220222,62842,홍은동,1113066,서대문구,11130
20220222,36148,화곡동,1116055,강서구,11160
20220222,40843,황학동,1102067,중구,11020
20220222,8123,회현동1가,1102054,중구,11020
20220223,186868,가산동,1118051,금천구,11180
20220223,55764,개봉동,1117064,구로구,11170
20220223,275331,방화동,1116070,강서구,11160
20220223,193266,고덕동,1125055,강동구,11250
20220223,113303,공릉동,1111056,노원구,11110
20220223,22916,공항동,1116069,강서구,11160
20220223,25281,광장동,1105063,광진구,11050
20220223,39294,구산동,1112057,은평구,11120
20220223,63764,논현동,1123052,강남구,11230
20220223,57753,당산동,1119055,영등포구,11190
20220223,32746,대림동,1119070,영등포구,11190
20220223,58149,도곡동,1123066,강남구,11230
20220223,47504,도봉동,1110064,도봉구,11100
20220223,91645,독산동,1118052,금천구,11180
20220223,54130,돈암동,1108058,성북구,11080
20220223,150022,망원동,1114069,마포구,11140
20220223,166640,반포동,1122056,서초구,11220
20220223,181393,방배동,1122061,서초구,11220
20220223,64675,삼성동,1121082,관악구,11210
20220223,178793,상계동,1111065,노원구,11110
20220223,398518,상암동,1114074,마포구,11140
20220223,96808,상일동,1125076,강동구,11250
20220223,324747,서초동,1122051,서초구,11220
20220223,10772,성북동,1108081,성북구,11080
20220223,64012,세곡동,1123076,강남구,11230
20220223,61001,송정동,1104069,성동구,11040
20220223,0,송파동,1124061,송파구,11240
20220223,23914,수색동,1112068,은평구,11120
20220223,50109,숭인동,1101070,종로구,11010
20220223,161069,시흥동,1118057,금천구,11180
20220223,161452,신내동,1107069,중랑구,11070
20220223,59620,신당동,1102065,중구,11020
20220223,42913,신도림동,1117051,구로구,11170
20220223,14495,신림동,1121069,관악구,11210
20220223,172064,신사동,1112065,은평구,11120
20220223,268960,신월동,1115057,양천구,11150
20220223,42088,신정동,1115064,양천구,11150
20220223,0,신촌동,1113075,서대문구,11130
20220223,176871,양재동,1122066,서초구,11220
20220223,54493,양평동2가,1119061,영등포구,11190
20220223,278394,여의도동,1119054,영등포구,11190
20220223,51071,역삼동,1123064,강남구,11230
20220223,34733,연희동,1113076,서대문구,11130
20220223,85359,영등포동2가,1119073,영등포구,11190
20220223,48300,영등포동7가,1119073,영등포구,11190
20220223,255442,옥수동,1104073,성동구,11040
20220223,78319,용답동,1104070,성동구,11040
20220223,29846,용산동2가,1103052,용산구,11030
20220223,126534,월계동,1111051,노원구,11110
20220223,30481,을지로2가,1102060,중구,11020
20220223,361099,이촌동,1103063,용산구,11030
20220223,18915,이태원동,1103065,용산구,11030
20220223,225932,일원동,1123072,강남구,11230
20220223,119700,자양동,1105064,광진구,11050
20220223,36165,잠실동,1124071,송파구,11240
20220223,0,잠원동,1122055,서초구,11220
20220223,134271,장안동,1106087,동대문구,11060
20220223,102901,장위동,1108076,성북구,11080
20220223,157979,장지동,1124081,송파구,11240
20220223,98716,장충동2가,1102058,중구,11020
20220223,137161,정릉동,1108062,성북구,11080
20220223,40508,종로3가,1101061,종로구,11010
20220223,0,증산동,1112067,은평구,11120
20220223,14651,천호동,1125061,강동구,11250
20220223,123834,청담동,1123078,강남구,11230
20220223,26699,청운동,1101072,종로구,11010
20220223,40952,평창동,1101056,종로구,11010
20220223,66777,풍납동,1124051,송파구,11240
20220223,143925,한남동,1103074,용산구,11030
20220223,122893,합정동,1114068,마포구,11140
20220223,63081,홍은동,1113066,서대문구,11130
20220223,36162,화곡동,1116055,강서구,11160
20220223,40115,황학동,1102067,중구,11020
20220223,8178,회현동1가,1102054,중구,11020
20220224,188879,가산동,1118051,금천구,11180
20220224,55567,개봉동,1117064,구로구,11170
20220224,277056,방화동,1116070,강서구,11160
20220224,198056,고덕동,1125055,강동구,11250
20220224,114203,공릉동,1111056,노원구,11110
20220224,23193,공항동,1116069,강서구,11160
20220224,25732,광장동,1105063,광진구,11050
20220224,39447,구산동,1112057,은평구,11120
20220224,64132,논현동,1123052,강남구,11230
20220224,57660,당산동,1119055,영등포구,11190
20220224,33133,대림동,1119070,영등포구,11190
20220224,58373,도곡동,1123066,강남구,11230
20220224,47887,도봉동,1110064,도봉구,11100
20220224,92057,독산동,1118052,금천구,11180
20220224,54698,돈암동,1108058,성북구,11080
20220224,148837,망원동,1114069,마포구,11140
20220224,167538,반포동,1122056,서초구,11220
20220224,183336,방배동,1122061,서초구,11220
20220224,65127,삼성동,1121082,관악구,11210
20220224,183808,상계동,1111065,노원구,11110
20220224,403854,상암동,1114074,마포구,11140
20220224,97930,상일동,1125076,강동구,11250
20220224,331440,서초동,1122051,서초구,11220
20220224,10705,성북동,1108081,성북구,11080
20220224,59846,세곡동,1123076,강남구,11230
20220224,62442,송정동,1104069,성동구,11040
20220224,0,송파동,1124061,송파구,11240
20220224,24249,수색동,1112068,은평구,11120
20220224,51117,숭인동,1101070,종로구,11010
20220224,162506,시흥동,1118057,금천구,11180
20220224,163483,신내동,1107069,중랑구,11070
20220224,60464,신당동,1102065,중구,11020
20220224,43491,신도림동,1117051,구로구,11170
20220224,14748,신림동,1121069,관악구,11210
20220224,174227,신사동,1112065,은평구,11120
20220224,281122,신월동,1115057,양천구,11150
20220224,43787,신정동,1115064,양천구,11150
20220224,0,신촌동,1113075,서대문구,11130
20220224,179932,양재동,1122066,서초구,11220
20220224,55696,양평동2가,1119061,영등포구,11190
20220224,282719,여의도동,1119054,영등포구,11190
20220224,51948,역삼동,1123064,강남구,11230
20220224,34819,연희동,1113076,서대문구,11130
20220224,86998,영등포동2가,1119073,영등포구,11190
20220224,48171,영등포동7가,1119073,영등포구,11190
20220224,257952,옥수동,1104073,성동구,11040
20220224,79021,용답동,1104070,성동구,11040
20220224,30139,용산동2가,1103052,용산구,11030
20220224,124935,월계동,1111051,노원구,11110
20220224,31261,을지로2가,1102060,중구,11020
20220224,366061,이촌동,1103063,용산구,11030
20220224,19266,이태원동,1103065,용산구,11030
20220224,227886,일원동,1123072,강남구,11230
20220224,120868,자양동,1105064,광진구,11050
20220224,36629,잠실동,1124071,송파구,11240
20220224,0,잠원동,1122055,서초구,11220
20220224,134302,장안동,1106087,동대문구,11060
20220224,103123,장위동,1108076,성북구,11080
20220224,159069,장지동,1124081,송파구,11240
20220224,100003,장충동2가,1102058,중구,11020
20220224,138644,정릉동,1108062,성북구,11080
20220224,40932,종로3가,1101061,종로구,11010
20220224,0,증산동,1112067,은평구,11120
20220224,15016,천호동,1125061,강동구,11250
20220224,123679,청담동,1123078,강남구,11230
20220224,26824,청운동,1101072,종로구,11010
20220224,40065,평창동,1101056,종로구,11010
20220224,67760,풍납동,1124051,송파구,11240
20220224,147013,한남동,1103074,용산구,11030
20220224,125987,합정동,1114068,마포구,11140
20220224,64105,홍은동,1113066,서대문구,11130
20220224,36474,화곡동,1116055,강서구,11160
20220224,40772,황학동,1102067,중구,11020
20220224,8130,회현동1가,1102054,중구,11020
20220225,196606,가산동,1118051,금천구,11180
20220225,57696,개봉동,1117064,구로구,11170
20220225,287127,방화동,1116070,강서구,11160
20220225,206896,고덕동,1125055,강동구,11250
20220225,114689,공릉동,1111056,노원구,11110
20220225,24232,공항동,1116069,강서구,11160
20220225,26361,광장동,1105063,광진구,11050
20220225,40964,구산동,1112057,은평구,11120
20220225,64682,논현동,1123052,강남구,11230
20220225,60633,당산동,1119055,영등포구,11190
20220225,33994,대림동,1119070,영등포구,11190
20220225,58949,도곡동,1123066,강남구,11230
20220225,48474,도봉동,1110064,도봉구,11100
20220225,93932,독산동,1118052,금천구,11180
20220225,53918,돈암동,1108058,성북구,11080
20220225,153048,망원동,1114069,마포구,11140
20220225,167709,반포동,1122056,서초구,11220
20220225,184976,방배동,1122061,서초구,11220
20220225,65161,삼성동,1121082,관악구,11210
20220225,192406,상계동,1111065,노원구,11110
20220225,407091,상암동,1114074,마포구,11140
20220225,102816,상일동,1125076,강동구,11250
20220225,339574,서초동,1122051,서초구,11220
20220225,10865,성북동,1108081,성북구,11080
20220225,62568,세곡동,1123076,강남구,11230
20220225,64835,송정동,1104069,성동구,11040
20220225,0,송파동,1124061,송파구,11240
20220225,25130,수색동,1112068,은평구,11120
20220225,51537,숭인동,1101070,종로구,11010
20220225,169574,시흥동,1118057,금천구,11180
20220225,169783,신내동,1107069,중랑구,11070
20220225,61903,신당동,1102065,중구,11020
20220225,44590,신도림동,1117051,구로구,11170
20220225,15211,신림동,1121069,관악구,11210
20220225,177679,신사동,1112065,은평구,11120
20220225,301031,신월동,1115057,양천구,11150
20220225,45953,신정동,1115064,양천구,11150
20220225,0,신촌동,1113075,서대문구,11130
20220225,184152,양재동,1122066,서초구,11220
20220225,55912,양평동2가,1119061,영등포구,11190
20220225,288421,여의도동,1119054,영등포구,11190
20220225,52785,역삼동,1123064,강남구,11230
20220225,35317,연희동,1113076,서대문구,11130
20220225,90173,영등포동2가,1119073,영등포구,11190
20220225,49684,영등포동7가,1119073,영등포구,11190
20220225,258854,옥수동,1104073,성동구,11040
20220225,80462,용답동,1104070,성동구,11040
20220225,30723,용산동2가,1103052,용산구,11030
20220225,128161,월계동,1111051,노원구,11110
20220225,32369,을지로2가,1102060,중구,11020
20220225,368415,이촌동,1103063,용산구,11030
20220225,19419,이태원동,1103065,용산구,11030
20220225,233350,일원동,1123072,강남구,11230
20220225,123178,자양동,1105064,광진구,11050
20220225,36947,잠실동,1124071,송파구,11240
20220225,0,잠원동,1122055,서초구,11220
20220225,135338,장안동,1106087,동대문구,11060
20220225,106705,장위동,1108076,성북구,11080
20220225,162909,장지동,1124081,송파구,11240
20220225,102362,장충동2가,1102058,중구,11020
20220225,140858,정릉동,1108062,성북구,11080
20220225,41276,종로3가,1101061,종로구,11010
20220225,0,증산동,1112067,은평구,11120
20220225,16729,천호동,1125061,강동구,11250
20220225,125908,청담동,1123078,강남구,11230
20220225,27212,청운동,1101072,종로구,11010
20220225,42173,평창동,1101056,종로구,11010
20220225,69123,풍납동,1124051,송파구,11240
20220225,148877,한남동,1103074,용산구,11030
20220225,127467,합정동,1114068,마포구,11140
20220225,66121,홍은동,1113066,서대문구,11130
20220225,37028,화곡동,1116055,강서구,11160
20220225,41384,황학동,1102067,중구,11020
20220225,4531,회현동1가,1102054,중구,11020
20220226,186560,가산동,1118051,금천구,11180
20220226,53866,개봉동,1117064,구로구,11170
20220226,249045,방화동,1116070,강서구,11160
20220226,202132,고덕동,1125055,강동구,11250
20220226,104039,공릉동,1111056,노원구,11110
20220226,19807,공항동,1116069,강서구,11160
20220226,21394,광장동,1105063,광진구,11050
20220226,39123,구산동,1112057,은평구,11120
20220226,56500,논현동,1123052,강남구,11230
20220226,50097,당산동,1119055,영등포구,11190
20220226,30808,대림동,1119070,영등포구,11190
20220226,49225,도곡동,1123066,강남구,11230
20220226,42478,도봉동,1110064,도봉구,11100
20220226,76294,독산동,1118052,금천구,11180
20220226,49430,돈암동,1108058,성북구,11080
20220226,139742,망원동,1114069,마포구,11140
20220226,149581,반포동,1122056,서초구,11220
20220226,162460,방배동,1122061,서초구,11220
20220226,59720,삼성동,1121082,관악구,11210
20220226,177776,상계동,1111065,노원구,11110
20220226,371163,상암동,1114074,마포구,11140
20220226,86399,상일동,1125076,강동구,11250
20220226,304093,서초동,1122051,서초구,11220
20220226,8622,성북동,1108081,성북구,11080
20220226,48843,세곡동,1123076,강남구,11230
20220226,59013,송정동,1104069,성동구,11040
20220226,0,송파동,1124061,송파구,11240
20220226,21740,수색동,1112068,은평구,11120
20220226,46085,숭인동,1101070,종로구,11010
20220226,146944,시흥동,1118057,금천구,11180
20220226,152243,신내동,1107069,중랑구,11070
20220226,51353,신당동,1102065,중구,11020
20220226,40118,신도림동,1117051,구로구,11170
20220226,12019,신림동,1121069,관악구,11210
20220226,157102,신사동,1112065,은평구,11120
20220226,274509,신월동,1115057,양천구,11150
20220226,47619,신정동,1115064,양천구,11150
20220226,0,신촌동,1113075,서대문구,11130
20220226,169271,양재동,1122066,서초구,11220
20220226,51017,양평동2가,1119061,영등포구,11190
20220226,209987,여의도동,1119054,영등포구,11190
20220226,45061,역삼동,1123064,강남구,11230
20220226,31407,연희동,1113076,서대문구,11130
20220226,74553,영등포동2가,1119073,영등포구,11190
20220226,39203,영등포동7가,1119073,영등포구,11190
20220226,231594,옥수동,1104073,성동구,11040
20220226,68348,용답동,1104070,성동구,11040
20220226,28784,용산동2가,1103052,용산구,11030
20220226,122752,월계동,1111051,노원구,11110
20220226,24874,을지로2가,1102060,중구,11020
20220226,346247,이촌동,1103063,용산구,11030
20220226,15761,이태원동,1103065,용산구,11030
20220226,208476,일원동,1123072,강남구,11230
20220226,109656,자양동,1105064,광진구,11050
20220226,33568,잠실동,1124071,송파구,11240
20220226,0,잠원동,1122055,서초구,11220
20220226,136512,장안동,1106087,동대문구,11060
20220226,100319,장위동,1108076,성북구,11080
20220226,140684,장지동,1124081,송파구,11240
20220226,78057,장충동2가,1102058,중구,11020
20220226,131884,정릉동,1108062,성북구,11080
20220226,36988,종로3가,1101061,종로구,11010
20220226,0,증산동,1112067,은평구,11120
20220226,13410,천호동,1125061,강동구,11250
20220226,110023,청담동,1123078,강남구,11230
20220226,20595,청운동,1101072,종로구,11010
20220226,36919,평창동,1101056,종로구,11010
20220226,61986,풍납동,1124051,송파구,11240
20220226,133787,한남동,1103074,용산구,11030
20220226,115001,합정동,1114068,마포구,11140
20220226,64715,홍은동,1113066,서대문구,11130
20220226,34753,화곡동,1116055,강서구,11160
20220226,36964,황학동,1102067,중구,11020
20220226,0,회현동1가,1102054,중구,11020
20220227,163635,가산동,1118051,금천구,11180
20220227,46569,개봉동,1117064,구로구,11170
20220227,213893,방화동,1116070,강서구,11160
20220227,179116,고덕동,1125055,강동구,11250
20220227,93089,공릉동,1111056,노원구,11110
20220227,15967,공항동,1116069,강서구,11160
20220227,17867,광장동,1105063,광진구,11050
20220227,35649,구산동,1112057,은평구,11120
20220227,49371,논현동,1123052,강남구,11230
20220227,38537,당산동,1119055,영등포구,11190
20220227,24798,대림동,1119070,영등포구,11190
20220227,43267,도곡동,1123066,강남구,11230
20220227,34340,도봉동,1110064,도봉구,11100
20220227,58496,독산동,1118052,금천구,11180
20220227,43265,돈암동,1108058,성북구,11080
20220227,127948,망원동,1114069,마포구,11140
20220227,130824,반포동,1122056,서초구,11220
20220227,144999,방배동,1122061,서초구,11220
20220227,48305,삼성동,1121082,관악구,11210
20220227,152360,상계동,1111065,노원구,11110
20220227,333485,상암동,1114074,마포구,11140
20220227,68947,상일동,1125076,강동구,11250
20220227,277488,서초동,1122051,서초구,11220
20220227,7422,성북동,1108081,성북구,11080
20220227,37808,세곡동,1123076,강남구,11230
20220227,48434,송정동,1104069,성동구,11040
20220227,0,송파동,1124061,송파구,11240
20220227,18488,수색동,1112068,은평구,11120
20220227,38945,숭인동,1101070,종로구,11010
20220227,119703,시흥동,1118057,금천구,11180
20220227,135495,신내동,1107069,중랑구,11070
20220227,43202,신당동,1102065,중구,11020
20220227,35667,신도림동,1117051,구로구,11170
20220227,8404,신림동,1121069,관악구,11210
20220227,138475,신사동,1112065,은평구,11120
20220227,235068,신월동,1115057,양천구,11150
20220227,40156,신정동,1115064,양천구,11150
20220227,0,신촌동,1113075,서대문구,11130
20220227,162126,양재동,1122066,서초구,11220
20220227,38438,양평동2가,1119061,영등포구,11190
20220227,167351,여의도동,1119054,영등포구,11190
20220227,35784,역삼동,1123064,강남구,11230
20220227,26360,연희동,1113076,서대문구,11130
20220227,63391,영등포동2가,1119073,영등포구,11190
20220227,33992,영등포동7가,1119073,영등포구,11190
20220227,201411,옥수동,1104073,성동구,11040
20220227,53697,용답동,1104070,성동구,11040
20220227,23900,용산동2가,1103052,용산구,11030
20220227,110139,월계동,1111051,노원구,11110
20220227,20294,을지로2가,1102060,중구,11020
20220227,312422,이촌동,1103063,용산구,11030
20220227,12053,이태원동,1103065,용산구,11030
20220227,182045,일원동,1123072,강남구,11230
20220227,90376,자양동,1105064,광진구,11050
20220227,27999,잠실동,1124071,송파구,11240
20220227,0,잠원동,1122055,서초구,11220
20220227,120687,장안동,1106087,동대문구,11060
20220227,93041,장위동,1108076,성북구,11080
20220227,126532,장지동,1124081,송파구,11240
20220227,62767,장충동2가,1102058,중구,11020
20220227,117809,정릉동,1108062,성북구,11080
20220227,31411,종로3가,1101061,종로구,11010
20220227,0,증산동,1112067,은평구,11120
20220227,10039,천호동,1125061,강동구,11250
20220227,98538,청담동,1123078,강남구,11230
20220227,16434,청운동,1101072,종로구,11010
20220227,31853,평창동,1101056,종로구,11010
20220227,51490,풍납동,1124051,송파구,11240
20220227,118648,한남동,1103074,용산구,11030
20220227,94618,합정동,1114068,마포구,11140
20220227,58829,홍은동,1113066,서대문구,11130
20220227,30880,화곡동,1116055,강서구,11160
20220227,31719,황학동,1102067,중구,11020
20220227,0,회현동1가,1102054,중구,11020
20220228,195554,가산동,1118051,금천구,11180
20220228,55910,개봉동,1117064,구로구,11170
20220228,279040,방화동,1116070,강서구,11160
20220228,208078,고덕동,1125055,강동구,11250
20220228,113440,공릉동,1111056,노원구,11110
20220228,22908,공항동,1116069,강서구,11160
20220228,24998,광장동,1105063,광진구,11050
20220228,40817,구산동,1112057,은평구,11120
20220228,61494,논현동,1123052,강남구,11230
20220228,56219,당산동,1119055,영등포구,11190
20220228,33011,대림동,1119070,영등포구,11190
20220228,56613,도곡동,1123066,강남구,11230
20220228,46584,도봉동,1110064,도봉구,11100
20220228,91836,독산동,1118052,금천구,11180
20220228,54026,돈암동,1108058,성북구,11080
20220228,151186,망원동,1114069,마포구,11140
20220228,166934,반포동,1122056,서초구,11220
20220228,179016,방배동,1122061,서초구,11220
20220228,63073,삼성동,1121082,관악구,11210
20220228,186861,상계동,1111065,노원구,11110
20220228,400295,상암동,1114074,마포구,11140
20220228,100633,상일동,1125076,강동구,11250
20220228,333151,서초동,1122051,서초구,11220
20220228,10365,성북동,1108081,성북구,11080
20220228,58872,세곡동,1123076,강남구,11230
20220228,62658,송정동,1104069,성동구,11040
20220228,0,송파동,1124061,송파구,11240
20220228,24427,수색동,1112068,은평구,11120
20220228,49811,숭인동,1101070,종로구,11010
20220228,167369,시흥동,1118057,금천구,11180
20220228,166244,신내동,1107069,중랑구,11070
20220228,59683,신당동,1102065,중구,11020
20220228,43602,신도림동,1117051,구로구,11170
20220228,8127,신림동,1121069,관악구,11210
20220228,171381,신사동,1112065,은평구,11120
20220228,302961,신월동,1115057,양천구,11150
20220228,48946,신정동,1115064,양천구,11150
20220228,0,신촌동,1113075,서대문구,11130
20220228,183832,양재동,1122066,서초구,11220
20220228,54654,양평동2가,1119061,영등포구,11190
20220228,237936,여의도동,1119054,영등포구,11190
20220228,51507,역삼동,1123064,강남구,11230
20220228,34850,연희동,1113076,서대문구,11130
20220228,85543,영등포동2가,1119073,영등포구,11190
20220228,46455,영등포동7가,1119073,영등포구,11190
20220228,251179,옥수동,1104073,성동구,11040
20220228,78539,용답동,1104070,성동구,11040
20220228,29282,용산동2가,1103052,용산구,11030
20220228,126758,월계동,1111051,노원구,11110
20220228,30522,을지로2가,1102060,중구,11020
20220228,362650,이촌동,1103063,용산구,11030
20220228,19026,이태원동,1103065,용산구,11030
20220228,226799,일원동,1123072,강남구,11230
