시군구,행정동,승객수,기준_날짜,시군구명칭,행정동명칭
11090,1109064,5240,20220301,강북구,수유2동
11090,1109064,8905,20220302,강북구,수유2동
11090,1109064,8662,20220303,강북구,수유2동
11090,1109064,8588,20220304,강북구,수유2동
11090,1109064,6348,20220305,강북구,수유2동
11090,1109064,4583,20220306,강북구,수유2동
11090,1109064,8560,20220307,강북구,수유2동
11090,1109064,8577,20220308,강북구,수유2동
11090,1109064,5659,20220309,강북구,수유2동
11090,1109064,8352,20220310,강북구,수유2동
11090,1109064,8498,20220311,강북구,수유2동
11090,1109064,6267,20220312,강북구,수유2동
11090,1109064,4284,20220313,강북구,수유2동
11090,1109064,8329,20220315,강북구,수유2동
11090,1109064,8319,20220316,강북구,수유2동
11090,1109064,8291,20220317,강북구,수유2동
11090,1109064,8364,20220318,강북구,수유2동
11090,1109064,5860,20220319,강북구,수유2동
11090,1109064,4623,20220320,강북구,수유2동
11090,1109064,8298,20220321,강북구,수유2동
11090,1109064,8440,20220322,강북구,수유2동
11090,1109064,8302,20220323,강북구,수유2동
11090,1109064,8477,20220324,강북구,수유2동
11090,1109064,8730,20220325,강북구,수유2동
11090,1109064,6080,20220326,강북구,수유2동
11090,1109064,4917,20220327,강북구,수유2동
11090,1109064,8505,20220328,강북구,수유2동
11090,1109064,8606,20220329,강북구,수유2동
11090,1109064,8481,20220330,강북구,수유2동
11090,1109064,8635,20220331,강북구,수유2동
11090,1109064,8817,20220401,강북구,수유2동
11090,1109064,6667,20220402,강북구,수유2동
11090,1109064,5188,20220403,강북구,수유2동
11090,1109064,8604,20220404,강북구,수유2동
11090,1109064,8795,20220405,강북구,수유2동
11090,1109064,8796,20220406,강북구,수유2동
11090,1109064,8786,20220407,강북구,수유2동
11090,1109064,9093,20220408,강북구,수유2동
11090,1109064,6961,20220409,강북구,수유2동
11090,1109064,5586,20220410,강북구,수유2동
11090,1109064,9129,20220411,강북구,수유2동
11090,1109064,9069,20220412,강북구,수유2동
11090,1109064,8882,20220413,강북구,수유2동
11090,1109064,8999,20220414,강북구,수유2동
11090,1109064,9417,20220415,강북구,수유2동
11090,1109064,7098,20220416,강북구,수유2동
11090,1109064,5478,20220417,강북구,수유2동
11090,1109064,9101,20220418,강북구,수유2동
11090,1109064,8976,20220419,강북구,수유2동
11090,1109064,9182,20220420,강북구,수유2동
11090,1109064,9255,20220421,강북구,수유2동
11090,1109064,9196,20220422,강북구,수유2동
11090,1109064,7085,20220423,강북구,수유2동
11090,1109064,5571,20220424,강북구,수유2동
11090,1109064,9092,20220425,강북구,수유2동
11090,1109064,779,20220426,강북구,수유2동
11090,1109064,9431,20220427,강북구,수유2동
11090,1109064,9466,20220428,강북구,수유2동
11090,1109064,9692,20220429,강북구,수유2동
11090,1109064,7169,20220430,강북구,수유2동
11090,1109065,6324,20220101,강북구,수유3동
11090,1109065,6318,20220102,강북구,수유3동
11090,1109065,9405,20220103,강북구,수유3동
11090,1109065,9412,20220104,강북구,수유3동
11090,1109065,9475,20220105,강북구,수유3동
11090,1109065,9562,20220106,강북구,수유3동
11090,1109065,10070,20220107,강북구,수유3동
11090,1109065,8606,20220108,강북구,수유3동
11090,1109065,6585,20220109,강북구,수유3동
11090,1109065,9322,20220112,강북구,수유3동
11090,1109065,9447,20220113,강북구,수유3동
11090,1109065,10025,20220114,강북구,수유3동
11090,1109065,8546,20220115,강북구,수유3동
11090,1109065,6635,20220116,강북구,수유3동
11090,1109065,9671,20220117,강북구,수유3동
11090,1109065,9426,20220118,강북구,수유3동
11090,1109065,9804,20220119,강북구,수유3동
11090,1109065,9556,20220120,강북구,수유3동
11090,1109065,10265,20220121,강북구,수유3동
11090,1109065,8609,20220122,강북구,수유3동
11090,1109065,6621,20220123,강북구,수유3동
11090,1109065,9566,20220124,강북구,수유3동
11090,1109065,9827,20220125,강북구,수유3동
11090,1109065,9800,20220126,강북구,수유3동
11090,1109065,9809,20220127,강북구,수유3동
11090,1109065,10577,20220128,강북구,수유3동
11090,1109065,8215,20220129,강북구,수유3동
11090,1109065,6389,20220130,강북구,수유3동
11090,1109065,5424,20220131,강북구,수유3동
11090,1109065,5201,20220201,강북구,수유3동
11090,1109065,6109,20220202,강북구,수유3동
11090,1109065,9564,20220203,강북구,수유3동
11090,1109065,9948,20220204,강북구,수유3동
11090,1109065,8102,20220205,강북구,수유3동
11090,1109065,5995,20220206,강북구,수유3동
11090,1109065,9549,20220207,강북구,수유3동
11090,1109065,9503,20220208,강북구,수유3동
11090,1109065,9393,20220209,강북구,수유3동
11090,1109065,9561,20220210,강북구,수유3동
11090,1109065,10336,20220211,강북구,수유3동
11090,1109065,8423,20220212,강북구,수유3동
11090,1109065,6470,20220213,강북구,수유3동
11090,1109065,9494,20220214,강북구,수유3동
11090,1109065,9422,20220215,강북구,수유3동
11090,1109065,8998,20220216,강북구,수유3동
11090,1109065,9056,20220217,강북구,수유3동
11090,1109065,9094,20220224,강북구,수유3동
11090,1109065,9985,20220225,강북구,수유3동
11090,1109065,8137,20220226,강북구,수유3동
11090,1109065,6611,20220227,강북구,수유3동
11090,1109065,9965,20220228,강북구,수유3동
11090,1109065,6881,20220301,강북구,수유3동
11090,1109065,10015,20220302,강북구,수유3동
11090,1109065,9375,20220303,강북구,수유3동
11090,1109065,9704,20220304,강북구,수유3동
11090,1109065,8527,20220305,강북구,수유3동
11090,1109065,6386,20220306,강북구,수유3동
11090,1109065,9432,20220307,강북구,수유3동
11090,1109065,9514,20220308,강북구,수유3동
11090,1109065,7368,20220309,강북구,수유3동
11090,1109065,9110,20220310,강북구,수유3동
11090,1109065,9724,20220311,강북구,수유3동
11090,1109065,8389,20220312,강북구,수유3동
11090,1109065,5924,20220313,강북구,수유3동
11090,1109065,9147,20220315,강북구,수유3동
11090,1109065,9071,20220316,강북구,수유3동
11090,1109065,8765,20220317,강북구,수유3동
11090,1109065,9484,20220318,강북구,수유3동
11090,1109065,7841,20220319,강북구,수유3동
11090,1109065,6284,20220320,강북구,수유3동
11090,1109065,9312,20220321,강북구,수유3동
11090,1109065,8985,20220322,강북구,수유3동
11090,1109065,8926,20220323,강북구,수유3동
11090,1109065,8801,20220324,강북구,수유3동
11090,1109065,10017,20220325,강북구,수유3동
11090,1109065,8230,20220326,강북구,수유3동
11090,1109065,6691,20220327,강북구,수유3동
11090,1109065,9287,20220328,강북구,수유3동
11090,1109065,9207,20220329,강북구,수유3동
11090,1109065,9149,20220330,강북구,수유3동
11090,1109065,9307,20220331,강북구,수유3동
11090,1109065,10150,20220401,강북구,수유3동
11090,1109065,8778,20220402,강북구,수유3동
11090,1109065,6922,20220403,강북구,수유3동
11090,1109065,9338,20220404,강북구,수유3동
11090,1109065,9452,20220405,강북구,수유3동
11090,1109065,9451,20220406,강북구,수유3동
11090,1109065,9487,20220407,강북구,수유3동
11090,1109065,10557,20220408,강북구,수유3동
11090,1109065,9470,20220409,강북구,수유3동
11090,1109065,7906,20220410,강북구,수유3동
11090,1109065,9994,20220411,강북구,수유3동
11090,1109065,9789,20220412,강북구,수유3동
11090,1109065,9485,20220413,강북구,수유3동
11090,1109065,9640,20220414,강북구,수유3동
11090,1109065,10535,20220415,강북구,수유3동
11090,1109065,9228,20220416,강북구,수유3동
11090,1109065,7452,20220417,강북구,수유3동
11090,1109065,8342,20220418,강북구,수유3동
11090,1109065,9621,20220419,강북구,수유3동
11090,1109065,9795,20220420,강북구,수유3동
11090,1109065,9857,20220421,강북구,수유3동
11090,1109065,10443,20220422,강북구,수유3동
11090,1109065,9224,20220423,강북구,수유3동
11090,1109065,7245,20220424,강북구,수유3동
11090,1109065,9960,20220425,강북구,수유3동
11090,1109065,314,20220426,강북구,수유3동
11090,1109065,10295,20220427,강북구,수유3동
11090,1109065,10138,20220428,강북구,수유3동
11090,1109065,10919,20220429,강북구,수유3동
11090,1109065,9557,20220430,강북구,수유3동
11090,1109069,4897,20220101,강북구,삼양동
11090,1109069,5316,20220102,강북구,삼양동
11090,1109069,10691,20220103,강북구,삼양동
11090,1109069,10880,20220104,강북구,삼양동
11090,1109069,10947,20220105,강북구,삼양동
11090,1109069,10943,20220106,강북구,삼양동
11090,1109069,11169,20220107,강북구,삼양동
11090,1109069,7642,20220108,강북구,삼양동
11090,1109069,5505,20220109,강북구,삼양동
11090,1109069,10797,20220112,강북구,삼양동
11090,1109069,10911,20220113,강북구,삼양동
11090,1109069,11057,20220114,강북구,삼양동
11090,1109069,7664,20220115,강북구,삼양동
11090,1109069,5732,20220116,강북구,삼양동
11090,1109069,11078,20220117,강북구,삼양동
11090,1109069,11097,20220118,강북구,삼양동
11090,1109069,11557,20220119,강북구,삼양동
11090,1109069,11204,20220120,강북구,삼양동
11090,1109069,11368,20220121,강북구,삼양동
11090,1109069,7673,20220122,강북구,삼양동
11090,1109069,5648,20220123,강북구,삼양동
11090,1109069,11208,20220124,강북구,삼양동
11090,1109069,11118,20220125,강북구,삼양동
11090,1109069,11371,20220126,강북구,삼양동
11090,1109069,11254,20220127,강북구,삼양동
11090,1109069,11107,20220128,강북구,삼양동
11090,1109069,7187,20220129,강북구,삼양동
11090,1109069,5463,20220130,강북구,삼양동
11090,1109069,4595,20220131,강북구,삼양동
11090,1109069,4426,20220201,강북구,삼양동
11090,1109069,4576,20220202,강북구,삼양동
11090,1109069,10336,20220203,강북구,삼양동
11090,1109069,10611,20220204,강북구,삼양동
11090,1109069,6982,20220205,강북구,삼양동
11090,1109069,5213,20220206,강북구,삼양동
11090,1109069,10829,20220207,강북구,삼양동
11090,1109069,10964,20220208,강북구,삼양동
11090,1109069,11040,20220209,강북구,삼양동
11090,1109069,10870,20220210,강북구,삼양동
11090,1109069,11226,20220211,강북구,삼양동
11090,1109069,7423,20220212,강북구,삼양동
11090,1109069,5412,20220213,강북구,삼양동
11090,1109069,10756,20220214,강북구,삼양동
11090,1109069,10737,20220215,강북구,삼양동
11090,1109069,10480,20220216,강북구,삼양동
11090,1109069,10330,20220217,강북구,삼양동
11090,1109069,10356,20220224,강북구,삼양동
11090,1109069,10591,20220225,강북구,삼양동
11090,1109069,7127,20220226,강북구,삼양동
11090,1109069,5359,20220227,강북구,삼양동
11090,1109069,10218,20220228,강북구,삼양동
11090,1109069,6034,20220301,강북구,삼양동
11090,1109069,11303,20220302,강북구,삼양동
11090,1109069,11025,20220303,강북구,삼양동
11090,1109069,10963,20220304,강북구,삼양동
11090,1109069,7377,20220305,강북구,삼양동
11090,1109069,5269,20220306,강북구,삼양동
11090,1109069,10941,20220307,강북구,삼양동
11090,1109069,10950,20220308,강북구,삼양동
11090,1109069,6427,20220309,강북구,삼양동
11090,1109069,10722,20220310,강북구,삼양동
11090,1109069,10774,20220311,강북구,삼양동
11090,1109069,7219,20220312,강북구,삼양동
11090,1109069,4530,20220313,강북구,삼양동
11090,1109069,10884,20220315,강북구,삼양동
11090,1109069,10750,20220316,강북구,삼양동
11090,1109069,10623,20220317,강북구,삼양동
11090,1109069,10634,20220318,강북구,삼양동
11090,1109069,6464,20220319,강북구,삼양동
11090,1109069,5227,20220320,강북구,삼양동
11090,1109069,10749,20220321,강북구,삼양동
11090,1109069,10741,20220322,강북구,삼양동
11090,1109069,10698,20220323,강북구,삼양동
11090,1109069,10629,20220324,강북구,삼양동
11090,1109069,10866,20220325,강북구,삼양동
11090,1109069,6917,20220326,강북구,삼양동
11090,1109069,5368,20220327,강북구,삼양동
11090,1109069,10972,20220328,강북구,삼양동
11090,1109069,11110,20220329,강북구,삼양동
11090,1109069,10934,20220330,강북구,삼양동
11090,1109069,11091,20220331,강북구,삼양동
11090,1109069,11088,20220401,강북구,삼양동
11090,1109069,7729,20220402,강북구,삼양동
11090,1109069,5734,20220403,강북구,삼양동
11090,1109069,11177,20220404,강북구,삼양동
11090,1109069,11264,20220405,강북구,삼양동
11090,1109069,11406,20220406,강북구,삼양동
11090,1109069,11318,20220407,강북구,삼양동
11090,1109069,11549,20220408,강북구,삼양동
11090,1109069,8088,20220409,강북구,삼양동
11090,1109069,6228,20220410,강북구,삼양동
11090,1109069,11527,20220411,강북구,삼양동
11090,1109069,11786,20220412,강북구,삼양동
11090,1109069,11435,20220413,강북구,삼양동
11090,1109069,11431,20220414,강북구,삼양동
11090,1109069,11657,20220415,강북구,삼양동
11090,1109069,8105,20220416,강북구,삼양동
11090,1109069,6161,20220417,강북구,삼양동
11090,1109069,11515,20220418,강북구,삼양동
11090,1109069,11811,20220419,강북구,삼양동
11090,1109069,11923,20220420,강북구,삼양동
11090,1109069,11753,20220421,강북구,삼양동
11090,1109069,11742,20220422,강북구,삼양동
11090,1109069,8092,20220423,강북구,삼양동
11090,1109069,5984,20220424,강북구,삼양동
11090,1109069,11782,20220425,강북구,삼양동
11090,1109069,655,20220426,강북구,삼양동
11090,1109069,12102,20220427,강북구,삼양동
11090,1109069,12020,20220428,강북구,삼양동
11090,1109069,12106,20220429,강북구,삼양동
11090,1109069,8442,20220430,강북구,삼양동
11090,1109070,8590,20220101,강북구,미아동
11090,1109070,9691,20220102,강북구,미아동
11090,1109070,18428,20220103,강북구,미아동
11090,1109070,18743,20220104,강북구,미아동
11090,1109070,18784,20220105,강북구,미아동
11090,1109070,18868,20220106,강북구,미아동
11090,1109070,19279,20220107,강북구,미아동
11090,1109070,14220,20220108,강북구,미아동
11090,1109070,10233,20220109,강북구,미아동
11090,1109070,18716,20220112,강북구,미아동
11090,1109070,18752,20220113,강북구,미아동
11090,1109070,19247,20220114,강북구,미아동
11090,1109070,14326,20220115,강북구,미아동
11090,1109070,10352,20220116,강북구,미아동
11090,1109070,18906,20220117,강북구,미아동
11090,1109070,18847,20220118,강북구,미아동
11090,1109070,18794,20220119,강북구,미아동
11090,1109070,19350,20220120,강북구,미아동
11090,1109070,19784,20220121,강북구,미아동
11090,1109070,14719,20220122,강북구,미아동
11090,1109070,10774,20220123,강북구,미아동
11090,1109070,19361,20220124,강북구,미아동
11090,1109070,19351,20220125,강북구,미아동
11090,1109070,19712,20220126,강북구,미아동
11090,1109070,19601,20220127,강북구,미아동
11090,1109070,20306,20220128,강북구,미아동
11090,1109070,14048,20220129,강북구,미아동
11090,1109070,10733,20220130,강북구,미아동
11090,1109070,9021,20220131,강북구,미아동
11090,1109070,7476,20220201,강북구,미아동
11090,1109070,8200,20220202,강북구,미아동
11090,1109070,17591,20220203,강북구,미아동
11090,1109070,18751,20220204,강북구,미아동
11090,1109070,13593,20220205,강북구,미아동
11090,1109070,9730,20220206,강북구,미아동
11090,1109070,19075,20220207,강북구,미아동
11090,1109070,18990,20220208,강북구,미아동
11090,1109070,19150,20220209,강북구,미아동
11090,1109070,19124,20220210,강북구,미아동
11090,1109070,19752,20220211,강북구,미아동
11090,1109070,14228,20220212,강북구,미아동
11090,1109070,10277,20220213,강북구,미아동
11090,1109070,18698,20220214,강북구,미아동
11090,1109070,18379,20220215,강북구,미아동
11090,1109070,17744,20220216,강북구,미아동
11090,1109070,17743,20220217,강북구,미아동
11090,1109070,18032,20220224,강북구,미아동
11090,1109070,18830,20220225,강북구,미아동
11090,1109070,13243,20220226,강북구,미아동
11090,1109070,10038,20220227,강북구,미아동
11090,1109070,18679,20220228,강북구,미아동
11090,1109070,11046,20220301,강북구,미아동
11090,1109070,19834,20220302,강북구,미아동
11090,1109070,19669,20220303,강북구,미아동
11090,1109070,19666,20220304,강북구,미아동
11090,1109070,13821,20220305,강북구,미아동
11090,1109070,9773,20220306,강북구,미아동
11090,1109070,19065,20220307,강북구,미아동
11090,1109070,19218,20220308,강북구,미아동
11090,1109070,12053,20220309,강북구,미아동
11090,1109070,18966,20220310,강북구,미아동
11090,1109070,19630,20220311,강북구,미아동
11090,1109070,13826,20220312,강북구,미아동
11090,1109070,8806,20220313,강북구,미아동
11090,1109070,19479,20220315,강북구,미아동
11090,1109070,19189,20220316,강북구,미아동
11090,1109070,18923,20220317,강북구,미아동
11090,1109070,19128,20220318,강북구,미아동
11090,1109070,12191,20220319,강북구,미아동
11090,1109070,9821,20220320,강북구,미아동
11090,1109070,19147,20220321,강북구,미아동
11090,1109070,19204,20220322,강북구,미아동
11090,1109070,18764,20220323,강북구,미아동
11090,1109070,19158,20220324,강북구,미아동
11090,1109070,19816,20220325,강북구,미아동
11090,1109070,13087,20220326,강북구,미아동
11090,1109070,10435,20220327,강북구,미아동
11090,1109070,19555,20220328,강북구,미아동
11090,1109070,19711,20220329,강북구,미아동
11090,1109070,18995,20220330,강북구,미아동
11090,1109070,19836,20220331,강북구,미아동
11090,1109070,20237,20220401,강북구,미아동
11090,1109070,14541,20220402,강북구,미아동
11090,1109070,10778,20220403,강북구,미아동
11090,1109070,19964,20220404,강북구,미아동
11090,1109070,20288,20220405,강북구,미아동
11090,1109070,20127,20220406,강북구,미아동
11090,1109070,20511,20220407,강북구,미아동
11090,1109070,20803,20220408,강북구,미아동
11090,1109070,15073,20220409,강북구,미아동
11090,1109070,11641,20220410,강북구,미아동
11090,1109070,20773,20220411,강북구,미아동
11090,1109070,20949,20220412,강북구,미아동
11090,1109070,20307,20220413,강북구,미아동
11090,1109070,20812,20220414,강북구,미아동
11090,1109070,21820,20220415,강북구,미아동
11090,1109070,15392,20220416,강북구,미아동
11090,1109070,11724,20220417,강북구,미아동
11090,1109070,20987,20220418,강북구,미아동
11090,1109070,20865,20220419,강북구,미아동
11090,1109070,21145,20220420,강북구,미아동
11090,1109070,20717,20220421,강북구,미아동
11090,1109070,20614,20220422,강북구,미아동
11090,1109070,15521,20220423,강북구,미아동
11090,1109070,11927,20220424,강북구,미아동
11090,1109070,21102,20220425,강북구,미아동
11090,1109070,1454,20220426,강북구,미아동
11090,1109070,21255,20220427,강북구,미아동
11090,1109070,21238,20220428,강북구,미아동
11090,1109070,21435,20220429,강북구,미아동
11090,1109070,15954,20220430,강북구,미아동
11090,1109071,8633,20220101,강북구,송중동
11090,1109071,10187,20220102,강북구,송중동
11090,1109071,15354,20220103,강북구,송중동
11090,1109071,15548,20220104,강북구,송중동
11090,1109071,15811,20220105,강북구,송중동
11090,1109071,15882,20220106,강북구,송중동
11090,1109071,16539,20220107,강북구,송중동
11090,1109071,13628,20220108,강북구,송중동
11090,1109071,9797,20220109,강북구,송중동
11090,1109071,15637,20220112,강북구,송중동
11090,1109071,15758,20220113,강북구,송중동
11090,1109071,16387,20220114,강북구,송중동
11090,1109071,13725,20220115,강북구,송중동
11090,1109071,10252,20220116,강북구,송중동
11090,1109071,15971,20220117,강북구,송중동
11090,1109071,15892,20220118,강북구,송중동
11090,1109071,16431,20220119,강북구,송중동
11090,1109071,16197,20220120,강북구,송중동
11090,1109071,17300,20220121,강북구,송중동
11090,1109071,14106,20220122,강북구,송중동
11090,1109071,10136,20220123,강북구,송중동
11090,1109071,16296,20220124,강북구,송중동
11090,1109071,16319,20220125,강북구,송중동
11090,1109071,16883,20220126,강북구,송중동
11090,1109071,16578,20220127,강북구,송중동
11090,1109071,17513,20220128,강북구,송중동
11090,1109071,13435,20220129,강북구,송중동
11090,1109071,10317,20220130,강북구,송중동
11090,1109071,8275,20220131,강북구,송중동
11090,1109071,7415,20220201,강북구,송중동
11090,1109071,8881,20220202,강북구,송중동
11090,1109071,15571,20220203,강북구,송중동
11090,1109071,16360,20220204,강북구,송중동
11090,1109071,13274,20220205,강북구,송중동
11090,1109071,9741,20220206,강북구,송중동
11090,1109071,15616,20220207,강북구,송중동
11090,1109071,15774,20220208,강북구,송중동
11090,1109071,15711,20220209,강북구,송중동
11090,1109071,15784,20220210,강북구,송중동
11090,1109071,16668,20220211,강북구,송중동
11090,1109071,13788,20220212,강북구,송중동
11090,1109071,9776,20220213,강북구,송중동
11090,1109071,15660,20220214,강북구,송중동
11090,1109071,15453,20220215,강북구,송중동
11090,1109071,14954,20220216,강북구,송중동
11090,1109071,15202,20220217,강북구,송중동
11090,1109071,14980,20220224,강북구,송중동
11090,1109071,16109,20220225,강북구,송중동
11090,1109071,13210,20220226,강북구,송중동
11090,1109071,9918,20220227,강북구,송중동
11090,1109071,15968,20220228,강북구,송중동
11090,1109071,11010,20220301,강북구,송중동
11090,1109071,16599,20220302,강북구,송중동
11090,1109071,16224,20220303,강북구,송중동
11090,1109071,16095,20220304,강북구,송중동
11090,1109071,13714,20220305,강북구,송중동
11090,1109071,9638,20220306,강북구,송중동
11090,1109071,15150,20220307,강북구,송중동
11090,1109071,15945,20220308,강북구,송중동
11090,1109071,11831,20220309,강북구,송중동
11090,1109071,15257,20220310,강북구,송중동
11090,1109071,16259,20220311,강북구,송중동
11090,1109071,13456,20220312,강북구,송중동
11090,1109071,8547,20220313,강북구,송중동
11090,1109071,15579,20220315,강북구,송중동
11090,1109071,15320,20220316,강북구,송중동
11090,1109071,15054,20220317,강북구,송중동
11090,1109071,15908,20220318,강북구,송중동
11090,1109071,12196,20220319,강북구,송중동
11090,1109071,9761,20220320,강북구,송중동
11090,1109071,15195,20220321,강북구,송중동
11090,1109071,15391,20220322,강북구,송중동
11090,1109071,15320,20220323,강북구,송중동
11090,1109071,15267,20220324,강북구,송중동
11090,1109071,16596,20220325,강북구,송중동
11090,1109071,13190,20220326,강북구,송중동
11090,1109071,10167,20220327,강북구,송중동
11090,1109071,15633,20220328,강북구,송중동
11090,1109071,16121,20220329,강북구,송중동
11090,1109071,15603,20220330,강북구,송중동
11090,1109071,16028,20220331,강북구,송중동
11090,1109071,17167,20220401,강북구,송중동
11090,1109071,14387,20220402,강북구,송중동
11090,1109071,10989,20220403,강북구,송중동
11090,1109071,16114,20220404,강북구,송중동
11090,1109071,16210,20220405,강북구,송중동
11090,1109071,16531,20220406,강북구,송중동
11090,1109071,16596,20220407,강북구,송중동
11090,1109071,17847,20220408,강북구,송중동
11090,1109071,15614,20220409,강북구,송중동
11090,1109071,12091,20220410,강북구,송중동
11090,1109071,17035,20220411,강북구,송중동
11090,1109071,17061,20220412,강북구,송중동
11090,1109071,16479,20220413,강북구,송중동
11090,1109071,16596,20220414,강북구,송중동
11090,1109071,17917,20220415,강북구,송중동
11090,1109071,15563,20220416,강북구,송중동
11090,1109071,11673,20220417,강북구,송중동
11090,1109071,16250,20220418,강북구,송중동
11090,1109071,17060,20220419,강북구,송중동
11090,1109071,17325,20220420,강북구,송중동
11090,1109071,17325,20220421,강북구,송중동
11090,1109071,17493,20220422,강북구,송중동
11090,1109071,15545,20220423,강북구,송중동
11090,1109071,11414,20220424,강북구,송중동
11090,1109071,17046,20220425,강북구,송중동
11090,1109071,1143,20220426,강북구,송중동
11090,1109071,17697,20220427,강북구,송중동
11090,1109071,17618,20220428,강북구,송중동
11090,1109071,18617,20220429,강북구,송중동
11090,1109071,15564,20220430,강북구,송중동
11090,1109072,13294,20220101,강북구,송천동
11090,1109072,15985,20220102,강북구,송천동
11090,1109072,26294,20220103,강북구,송천동
11090,1109072,26878,20220104,강북구,송천동
11090,1109072,26858,20220105,강북구,송천동
11090,1109072,27089,20220106,강북구,송천동
11090,1109072,28056,20220107,강북구,송천동
11090,1109072,22434,20220108,강북구,송천동
11090,1109072,15962,20220109,강북구,송천동
11090,1109072,26472,20220112,강북구,송천동
11090,1109072,26559,20220113,강북구,송천동
11090,1109072,27975,20220114,강북구,송천동
11090,1109072,22904,20220115,강북구,송천동
11090,1109072,16640,20220116,강북구,송천동
11090,1109072,26618,20220117,강북구,송천동
11090,1109072,27035,20220118,강북구,송천동
11090,1109072,27147,20220119,강북구,송천동
11090,1109072,27706,20220120,강북구,송천동
11090,1109072,29169,20220121,강북구,송천동
11090,1109072,23117,20220122,강북구,송천동
11090,1109072,16715,20220123,강북구,송천동
11090,1109072,27675,20220124,강북구,송천동
11090,1109072,27510,20220125,강북구,송천동
11090,1109072,28325,20220126,강북구,송천동
11090,1109072,27842,20220127,강북구,송천동
11090,1109072,28576,20220128,강북구,송천동
11090,1109072,21063,20220129,강북구,송천동
11090,1109072,15815,20220130,강북구,송천동
11090,1109072,11948,20220131,강북구,송천동
11090,1109072,10530,20220201,강북구,송천동
11090,1109072,13652,20220202,강북구,송천동
11090,1109072,25582,20220203,강북구,송천동
11090,1109072,27538,20220204,강북구,송천동
11090,1109072,20891,20220205,강북구,송천동
11090,1109072,15095,20220206,강북구,송천동
11090,1109072,26382,20220207,강북구,송천동
11090,1109072,26841,20220208,강북구,송천동
11090,1109072,27190,20220209,강북구,송천동
11090,1109072,27120,20220210,강북구,송천동
11090,1109072,28450,20220211,강북구,송천동
11090,1109072,22222,20220212,강북구,송천동
11090,1109072,15888,20220213,강북구,송천동
11090,1109072,26250,20220214,강북구,송천동
11090,1109072,25921,20220215,강북구,송천동
11090,1109072,24832,20220216,강북구,송천동
11090,1109072,24835,20220217,강북구,송천동
11090,1109072,25378,20220224,강북구,송천동
11090,1109072,27121,20220225,강북구,송천동
11090,1109072,21492,20220226,강북구,송천동
11090,1109072,15770,20220227,강북구,송천동
11090,1109072,26299,20220228,강북구,송천동
11090,1109072,17342,20220301,강북구,송천동
11090,1109072,27613,20220302,강북구,송천동
11090,1109072,27068,20220303,강북구,송천동
11090,1109072,27077,20220304,강북구,송천동
11090,1109072,21936,20220305,강북구,송천동
11090,1109072,15523,20220306,강북구,송천동
11090,1109072,25424,20220307,강북구,송천동
11090,1109072,27059,20220308,강북구,송천동
11090,1109072,18174,20220309,강북구,송천동
11090,1109072,25618,20220310,강북구,송천동
11090,1109072,27373,20220311,강북구,송천동
11090,1109072,21557,20220312,강북구,송천동
11090,1109072,13741,20220313,강북구,송천동
11090,1109072,26288,20220315,강북구,송천동
11090,1109072,26125,20220316,강북구,송천동
11090,1109072,25443,20220317,강북구,송천동
11090,1109072,26453,20220318,강북구,송천동
11090,1109072,19196,20220319,강북구,송천동
11090,1109072,15603,20220320,강북구,송천동
11090,1109072,25569,20220321,강북구,송천동
11090,1109072,25857,20220322,강북구,송천동
11090,1109072,25819,20220323,강북구,송천동
11090,1109072,25770,20220324,강북구,송천동
11090,1109072,27530,20220325,강북구,송천동
11090,1109072,20694,20220326,강북구,송천동
11090,1109072,16235,20220327,강북구,송천동
11090,1109072,26178,20220328,강북구,송천동
11090,1109072,26851,20220329,강북구,송천동
11090,1109072,26237,20220330,강북구,송천동
11090,1109072,27169,20220331,강북구,송천동
11090,1109072,28627,20220401,강북구,송천동
11090,1109072,23270,20220402,강북구,송천동
11090,1109072,17103,20220403,강북구,송천동
11090,1109072,27056,20220404,강북구,송천동
11090,1109072,27674,20220405,강북구,송천동
11090,1109072,27856,20220406,강북구,송천동
11090,1109072,27934,20220407,강북구,송천동
11090,1109072,29365,20220408,강북구,송천동
11090,1109072,24298,20220409,강북구,송천동
11090,1109072,18185,20220410,강북구,송천동
11090,1109072,28373,20220411,강북구,송천동
11090,1109072,28182,20220412,강북구,송천동
11090,1109072,27606,20220413,강북구,송천동
11090,1109072,28164,20220414,강북구,송천동
11090,1109072,30077,20220415,강북구,송천동
11090,1109072,24572,20220416,강북구,송천동
11090,1109072,18705,20220417,강북구,송천동
11090,1109072,27379,20220418,강북구,송천동
11090,1109072,29060,20220419,강북구,송천동
11090,1109072,29381,20220420,강북구,송천동
11090,1109072,28929,20220421,강북구,송천동
11090,1109072,29449,20220422,강북구,송천동
11090,1109072,25028,20220423,강북구,송천동
11090,1109072,18447,20220424,강북구,송천동
11090,1109072,28951,20220425,강북구,송천동
11090,1109072,2173,20220426,강북구,송천동
11090,1109072,29910,20220427,강북구,송천동
11090,1109072,29689,20220428,강북구,송천동
11090,1109072,31334,20220429,강북구,송천동
11090,1109072,26249,20220430,강북구,송천동
11090,1109073,2469,20220101,강북구,삼각산동
11090,1109073,2775,20220102,강북구,삼각산동
11090,1109073,5091,20220103,강북구,삼각산동
11090,1109073,5179,20220104,강북구,삼각산동
11090,1109073,5281,20220105,강북구,삼각산동
11090,1109073,5218,20220106,강북구,삼각산동
