차종종별,연료,건수,비율,읍면동,행정동코드,시군구,행정구코드
승합,휘발유,3,1.373704179124065e-05,대림1동,1119070,영등포구,11190
승용,CNG,3,1.373704179124065e-05,난향동,1121071,관악구,11210
승용,수소,3,1.373704179124065e-05,화양동,1105053,광진구,11050
승용,CNG,3,1.373704179124065e-05,청룡동,1121080,관악구,11210
승용,하이브리드(경유+전기),3,1.373704179124065e-05,화곡본동,1116055,강서구,11160
화물,기타연료,3,1.373704179124065e-05,수유1동,1109063,강북구,11090
승합,기타연료,3,1.373704179124065e-05,갈현1동,1112055,은평구,11120
승용,휘발유(유연),3,1.373704179124065e-05,화곡본동,1116055,강서구,11160
화물,기타연료,3,1.373704179124065e-05,난곡동,1121081,관악구,11210
승용,하이브리드(LPG+전기),3,1.373704179124065e-05,수유1동,1109063,강북구,11090
승합,기타연료,3,1.373704179124065e-05,등촌1동,1116052,강서구,11160
승용,수소,3,1.373704179124065e-05,대림1동,1119070,영등포구,11190
승합,기타연료,3,1.373704179124065e-05,청룡동,1121080,관악구,11210
승용,하이브리드(경유+전기),3,1.373704179124065e-05,영등포본동,1119073,영등포구,11190
특수,기타연료,3,1.373704179124065e-05,난향동,1121071,관악구,11210
화물,휘발유(무연),3,1.373704179124065e-05,영등포본동,1119073,영등포구,11190
승용,수소,3,1.373704179124065e-05,이촌1동,1103063,용산구,11030
승합,기타연료,3,1.373704179124065e-05,대조동,1112058,은평구,11120
승용,하이브리드(LPG+전기),3,1.373704179124065e-05,대림1동,1119070,영등포구,11190
승용,하이브리드(경유+전기),3,1.373704179124065e-05,수유1동,1109063,강북구,11090
승합,휘발유,3,1.373704179124065e-05,화곡본동,1116055,강서구,11160
승용,하이브리드(LPG+전기),3,1.373704179124065e-05,이촌1동,1103063,용산구,11030
승용,수소,3,1.373704179124065e-05,목3동,1115053,양천구,11150
승합,휘발유(무연),3,1.373704179124065e-05,화곡본동,1116055,강서구,11160
승용,수소,3,1.373704179124065e-05,중곡1동,1105055,광진구,11050
승합,기타연료,3,1.373704179124065e-05,신월1동,1115057,양천구,11150
승용,CNG,3,1.373704179124065e-05,남현동,1121063,관악구,11210
승용,하이브리드(경유+전기),3,1.373704179124065e-05,신월1동,1115057,양천구,11150
승합,휘발유(무연),3,1.373704179124065e-05,남현동,1121063,관악구,11210
승용,하이브리드(경유+전기),3,1.373704179124065e-05,남현동,1121063,관악구,11210
특수,기타연료,3,1.373704179124065e-05,능동,1105059,광진구,11050
특수,기타연료,3,1.373704179124065e-05,영등포본동,1119073,영등포구,11190
승용,CNG,3,1.373704179124065e-05,신월1동,1115057,양천구,11150
승합,휘발유(무연),3,1.373704179124065e-05,인헌동,1121062,관악구,11210
승용,휘발유(유연),3,1.373704179124065e-05,서림동,1121066,관악구,11210
승합,CNG,3,1.373704179124065e-05,수유1동,1109063,강북구,11090
승용,CNG,3,1.373704179124065e-05,자양1동,1105064,광진구,11050
특수,엘피지,3,1.373704179124065e-05,방화1동,1116070,강서구,11160
승용,하이브리드(경유+전기),3,1.373704179124065e-05,신길1동,1119063,영등포구,11190
승합,전기,3,1.373704179124065e-05,신림동,1121069,관악구,11210
승용,수소,3,1.373704179124065e-05,방화1동,1116070,강서구,11160
승용,휘발유(유연),3,1.373704179124065e-05,신길1동,1119063,영등포구,11190
승용,하이브리드(경유+전기),3,1.373704179124065e-05,신림동,1121069,관악구,11210
화물,휘발유(무연),3,1.373704179124065e-05,한남동,1103074,용산구,11030
승용,기타연료,3,1.373704179124065e-05,신월1동,1115057,양천구,11150
승용,휘발유(유연),3,1.373704179124065e-05,중곡1동,1105055,광진구,11050
화물,전기,3,1.373704179124065e-05,신길1동,1119063,영등포구,11190
화물,휘발유(무연),3,1.373704179124065e-05,신길1동,1119063,영등포구,11190
승합,CNG,3,1.373704179124065e-05,신정1동,1115064,양천구,11150
승용,CNG,3,1.373704179124065e-05,신원동,1121065,관악구,11210
화물,휘발유,3,1.373704179124065e-05,성현동,1121079,관악구,11210
특수,기타연료,3,1.373704179124065e-05,성현동,1121079,관악구,11210
승용,수소,3,1.373704179124065e-05,신길1동,1119063,영등포구,11190
화물,휘발유(무연),3,1.373704179124065e-05,성현동,1121079,관악구,11210
승용,하이브리드(LPG+전기),3,1.373704179124065e-05,자양1동,1105064,광진구,11050
화물,휘발유(무연),3,1.373704179124065e-05,방화1동,1116070,강서구,11160
화물,휘발유,3,1.373704179124065e-05,신월1동,1115057,양천구,11150
승용,휘발유(유연),3,1.373704179124065e-05,신월1동,1115057,양천구,11150
승합,휘발유(무연),3,1.373704179124065e-05,신사1동,1112065,은평구,11120
승용,하이브리드(경유+전기),3,1.373704179124065e-05,신길1동,1119063,영등포구,11190
특수,기타연료,3,1.373704179124065e-05,자양1동,1105064,광진구,11050
특수,기타연료,3,1.373704179124065e-05,방화1동,1116070,강서구,11160
승용,수소,3,1.373704179124065e-05,신길1동,1119063,영등포구,11190
승용,휘발유(유연),3,1.373704179124065e-05,신월1동,1115057,양천구,11150
승합,휘발유(무연),3,1.373704179124065e-05,우이동,1109074,강북구,11090
승용,전기,3,1.373704179124065e-05,신길1동,1119063,영등포구,11190
화물,휘발유,3,1.373704179124065e-05,신림동,1121069,관악구,11210
화물,CNG,3,1.373704179124065e-05,신림동,1121069,관악구,11210
승용,CNG,3,1.373704179124065e-05,신사1동,1112065,은평구,11120
승합,휘발유(무연),3,1.373704179124065e-05,방화1동,1116070,강서구,11160
승용,휘발유(유연),3,1.373704179124065e-05,신월1동,1115057,양천구,11150
승용,CNG,3,1.373704179124065e-05,신림동,1121069,관악구,11210
승용,하이브리드(LPG+전기),3,1.373704179124065e-05,방화1동,1116070,강서구,11160
승합,휘발유,3,1.373704179124065e-05,신길1동,1119063,영등포구,11190
승합,기타연료,3,1.373704179124065e-05,신월1동,1115057,양천구,11150
승용,휘발유(유연),3,1.373704179124065e-05,청파동,1103071,용산구,11030
승용,휘발유(유연),3,1.373704179124065e-05,신길1동,1119063,영등포구,11190
승합,휘발유(무연),3,1.373704179124065e-05,효창동,1103058,용산구,11030
승용,수소,3,1.373704179124065e-05,청파동,1103071,용산구,11030
특수,기타연료,3,1.373704179124065e-05,수색동,1112068,은평구,11120
승합,기타연료,3,1.373704179124065e-05,이태원1동,1103065,용산구,11030
승합,휘발유(무연),3,1.373704179124065e-05,서원동,1121064,관악구,11210
승용,CNG,3,1.373704179124065e-05,우장산동,1116074,강서구,11160
화물,휘발유(무연),3,1.373704179124065e-05,이태원1동,1103065,용산구,11030
승용,CNG,3,1.373704179124065e-05,서원동,1121064,관악구,11210
특수,경유,3,1.373704179124065e-05,효창동,1103058,용산구,11030
승용,CNG,3,1.373704179124065e-05,인헌동,1121062,관악구,11210
화물,전기,3,1.373704179124065e-05,수색동,1112068,은평구,11120
승용,CNG,3,1.373704179124065e-05,중곡1동,1105055,광진구,11050
화물,휘발유,3,1.373704179124065e-05,자양1동,1105064,광진구,11050
특수,기타연료,3,1.373704179124065e-05,신길1동,1119063,영등포구,11190
승용,수소,3,1.373704179124065e-05,중곡1동,1105055,광진구,11050
승용,휘발유(유연),3,1.373704179124065e-05,중곡1동,1105055,광진구,11050
특수,기타연료,3,1.373704179124065e-05,우장산동,1116074,강서구,11160
승용,하이브리드(LPG+전기),3,1.373704179124065e-05,신길1동,1119063,영등포구,11190
승용,하이브리드(경유+전기),3,1.373704179124065e-05,자양1동,1105064,광진구,11050
승용,하이브리드(LPG+전기),3,1.373704179124065e-05,수색동,1112068,은평구,11120
승합,휘발유(무연),3,1.373704179124065e-05,염창동,1116051,강서구,11160
승합,CNG,3,1.373704179124065e-05,신길1동,1119063,영등포구,11190
승합,휘발유(무연),3,1.373704179124065e-05,신길1동,1119063,영등포구,11190
화물,휘발유,3,1.373704179124065e-05,신월1동,1115057,양천구,11150
특수,기타연료,3,1.373704179124065e-05,자양1동,1105064,광진구,11050
특수,기타연료,3,1.373704179124065e-05,성현동,1121079,관악구,11210
승합,휘발유,3,1.373704179124065e-05,성현동,1121079,관악구,11210
승용,수소,3,1.373704179124065e-05,우이동,1109074,강북구,11090
승용,CNG,3,1.373704179124065e-05,방화1동,1116070,강서구,11160
승합,휘발유(무연),3,1.373704179124065e-05,발산1동,1116067,강서구,11160
승합,휘발유(무연),3,1.373704179124065e-05,신길1동,1119063,영등포구,11190
특수,기타연료,3,1.373704179124065e-05,은천동,1121078,관악구,11210
화물,CNG,3,1.373704179124065e-05,문래동,1119076,영등포구,11190
승용,CNG,3,1.373704179124065e-05,우이동,1109074,강북구,11090
화물,전기,3,1.373704179124065e-05,발산1동,1116067,강서구,11160
특수,기타연료,3,1.373704179124065e-05,문래동,1119076,영등포구,11190
화물,휘발유(무연),3,1.373704179124065e-05,은천동,1121078,관악구,11210
특수,기타연료,3,1.373704179124065e-05,화곡본동,1116055,강서구,11160
승용,하이브리드(경유+전기),3,1.373704179124065e-05,신사1동,1112065,은평구,11120
승합,기타연료,3,1.373704179124065e-05,화곡본동,1116055,강서구,11160
특수,전기,3,1.373704179124065e-05,녹번동,1112051,은평구,11120
승용,CNG,3,1.373704179124065e-05,신정1동,1115064,양천구,11150
화물,CNG,3,1.373704179124065e-05,화곡본동,1116055,강서구,11160
승용,하이브리드(LPG+전기),3,1.373704179124065e-05,용문동,1103059,용산구,11030
화물,휘발유,3,1.373704179124065e-05,행운동,1121057,관악구,11210
특수,기타연료,3,1.373704179124065e-05,구의1동,1105060,광진구,11050
승용,휘발유(유연),3,1.373704179124065e-05,가리봉동,1117070,구로구,11170
승용,전기,3,1.373704179124065e-05,청림동,1121054,관악구,11210
특수,기타연료,3,1.373704179124065e-05,목5동,1115071,양천구,11150
승합,휘발유,3,1.373704179124065e-05,낙성대동,1121058,관악구,11210
승용,CNG,3,1.373704179124065e-05,군자동,1105054,광진구,11050
승용,CNG,3,1.373704179124065e-05,화곡본동,1116055,강서구,11160
승합,전기,3,1.373704179124065e-05,공항동,1116069,강서구,11160
승용,수소,3,1.373704179124065e-05,등촌1동,1116052,강서구,11160
특수,기타연료,3,1.373704179124065e-05,녹번동,1112051,은평구,11120
승합,휘발유(무연),3,1.373704179124065e-05,화곡본동,1116055,강서구,11160
특수,기타연료,3,1.373704179124065e-05,신정1동,1115064,양천구,11150
특수,기타연료,3,1.373704179124065e-05,당산1동,1119055,영등포구,11190
승합,휘발유(무연),3,1.373704179124065e-05,목5동,1115071,양천구,11150
승용,CNG,3,1.373704179124065e-05,역촌동,1112074,은평구,11120
승용,CNG,3,1.373704179124065e-05,행운동,1121057,관악구,11210
화물,휘발유(무연),3,1.373704179124065e-05,서빙고동,1103069,용산구,11030
승합,기타연료,3,1.373704179124065e-05,목4동,1115054,양천구,11150
승합,기타연료,3,1.373704179124065e-05,화곡본동,1116055,강서구,11160
화물,전기,3,1.373704179124065e-05,목5동,1115071,양천구,11150
승용,휘발유(유연),3,1.373704179124065e-05,행운동,1121057,관악구,11210
승용,CNG,3,1.373704179124065e-05,화곡본동,1116055,강서구,11160
승합,휘발유,3,1.373704179124065e-05,화곡본동,1116055,강서구,11160
특수,기타연료,3,1.373704179124065e-05,역촌동,1112074,은평구,11120
화물,휘발유(무연),3,1.373704179124065e-05,수유1동,1109063,강북구,11090
승용,CNG,3,1.373704179124065e-05,녹번동,1112051,은평구,11120
승용,휘발유(유연),3,1.373704179124065e-05,화곡본동,1116055,강서구,11160
승용,수소,3,1.373704179124065e-05,보광동,1103070,용산구,11030
승용,휘발유(유연),3,1.373704179124065e-05,구산동,1112057,은평구,11120
승용,하이브리드(경유+전기),3,1.373704179124065e-05,개봉2동,1117064,구로구,11170
화물,휘발유(무연),3,1.373704179124065e-05,남영동,1103053,용산구,11030
승합,기타연료,3,1.373704179124065e-05,행운동,1121057,관악구,11210
승합,기타연료,3,1.373704179124065e-05,개봉2동,1117064,구로구,11170
승용,휘발유(유연),3,1.373704179124065e-05,화곡본동,1116055,강서구,11160
승용,휘발유(유연),3,1.373704179124065e-05,서빙고동,1103069,용산구,11030
승용,수소,3,1.373704179124065e-05,공항동,1116069,강서구,11160
특수,기타연료,3,1.373704179124065e-05,공항동,1116069,강서구,11160
승용,수소,3,1.373704179124065e-05,광장동,1105063,광진구,11050
승합,휘발유,3,1.373704179124065e-05,화곡본동,1116055,강서구,11160
승용,휘발유(유연),3,1.373704179124065e-05,원효로2동,1103057,용산구,11030
승용,CNG,3,1.373704179124065e-05,구산동,1112057,은평구,11120
화물,휘발유,3,1.373704179124065e-05,수유1동,1109063,강북구,11090
승용,하이브리드(경유+전기),3,1.373704179124065e-05,군자동,1105054,광진구,11050
승합,휘발유,3,1.373704179124065e-05,당산1동,1119055,영등포구,11190
화물,휘발유(무연),3,1.373704179124065e-05,가양1동,1116064,강서구,11160
화물,휘발유(무연),3,1.373704179124065e-05,화곡본동,1116055,강서구,11160
승용,기타연료,3,1.373704179124065e-05,역촌동,1112074,은평구,11120
승용,하이브리드(경유+전기),3,1.373704179124065e-05,당산1동,1119055,영등포구,11190
승용,CNG,3,1.373704179124065e-05,군자동,1105054,광진구,11050
화물,휘발유(무연),3,1.373704179124065e-05,화곡본동,1116055,강서구,11160
승용,CNG,3,1.373704179124065e-05,광장동,1105063,광진구,11050
승용,기타연료,3,1.373704179124065e-05,원효로2동,1103057,용산구,11030
승용,CNG,3,1.373704179124065e-05,원효로2동,1103057,용산구,11030
승합,CNG,3,1.373704179124065e-05,용문동,1103059,용산구,11030
승용,수소,3,1.373704179124065e-05,남영동,1103053,용산구,11030
승용,CNG,3,1.373704179124065e-05,신정1동,1115064,양천구,11150
승용,휘발유(유연),3,1.373704179124065e-05,신정1동,1115064,양천구,11150
승합,휘발유(무연),3,1.373704179124065e-05,당산1동,1119055,영등포구,11190
특수,기타연료,3,1.373704179124065e-05,당산1동,1119055,영등포구,11190
승용,하이브리드(LPG+전기),3,1.373704179124065e-05,수유1동,1109063,강북구,11090
승용,하이브리드(LPG+전기),3,1.373704179124065e-05,남영동,1103053,용산구,11030
승용,하이브리드(경유+전기),3,1.373704179124065e-05,공항동,1116069,강서구,11160
승합,기타연료,3,1.373704179124065e-05,화곡본동,1116055,강서구,11160
화물,휘발유(무연),3,1.373704179124065e-05,신정1동,1115064,양천구,11150
승합,휘발유,3,1.373704179124065e-05,녹번동,1112051,은평구,11120
화물,휘발유(무연),3,1.373704179124065e-05,당산1동,1119055,영등포구,11190
화물,전기,3,1.373704179124065e-05,신정1동,1115064,양천구,11150
화물,휘발유(무연),2,9.158027860827099e-06,도림동,1119075,영등포구,11190
화물,휘발유(무연),2,9.158027860827099e-06,왕십리2동,1104052,성동구,11040
승용,수소,2,9.158027860827099e-06,을지로동,1102060,중구,11020
승용,기타연료,2,9.158027860827099e-06,장안1동,1106087,동대문구,11060
화물,CNG,2,9.158027860827099e-06,왕십리2동,1104052,성동구,11040
화물,휘발유(무연),2,9.158027860827099e-06,일원본동,1123072,강남구,11230
승합,휘발유,2,9.158027860827099e-06,청담동,1123078,강남구,11230
특수,기타연료,2,9.158027860827099e-06,청담동,1123078,강남구,11230
승용,CNG,2,9.158027860827099e-06,당산1동,1119055,영등포구,11190
화물,CNG,2,9.158027860827099e-06,인헌동,1121062,관악구,11210
특수,기타연료,2,9.158027860827099e-06,성북동,1108081,성북구,11080
승용,기타연료,2,9.158027860827099e-06,강일동,1125075,강동구,11250
승합,휘발유(무연),2,9.158027860827099e-06,왕십리2동,1104052,성동구,11040
화물,엘피지,2,9.158027860827099e-06,을지로동,1102060,중구,11020
승용,하이브리드(경유+전기),2,9.158027860827099e-06,광장동,1105063,광진구,11050
화물,휘발유(무연),2,9.158027860827099e-06,장충동,1102058,중구,11020
승합,휘발유(무연),2,9.158027860827099e-06,안암동,1108060,성북구,11080
승용,기타연료,2,9.158027860827099e-06,장충동,1102058,중구,11020
승용,수소,2,9.158027860827099e-06,효창동,1103058,용산구,11030
화물,휘발유(무연),2,9.158027860827099e-06,신정1동,1115064,양천구,11150
특수,휘발유(무연),2,9.158027860827099e-06,발산1동,1116067,강서구,11160
화물,기타연료,2,9.158027860827099e-06,장충동,1102058,중구,11020
승용,CNG,2,9.158027860827099e-06,옥수동,1104073,성동구,11040
승합,휘발유(무연),2,9.158027860827099e-06,문래동,1119076,영등포구,11190
승용,CNG,2,9.158027860827099e-06,옥수동,1104073,성동구,11040
화물,전기,2,9.158027860827099e-06,효창동,1103058,용산구,11030
승합,기타연료,2,9.158027860827099e-06,효창동,1103058,용산구,11030
화물,휘발유(무연),2,9.158027860827099e-06,인헌동,1121062,관악구,11210
승용,수소,2,9.158027860827099e-06,발산1동,1116067,강서구,11160
특수,기타연료,2,9.158027860827099e-06,을지로동,1102060,중구,11020
화물,CNG,2,9.158027860827099e-06,광장동,1105063,광진구,11050
승용,기타연료,2,9.158027860827099e-06,방학1동,1110055,도봉구,11100
승합,휘발유,2,9.158027860827099e-06,을지로동,1102060,중구,11020
승용,기타연료,2,9.158027860827099e-06,성북동,1108081,성북구,11080
승용,CNG,2,9.158027860827099e-06,왕십리2동,1104052,성동구,11040
화물,휘발유,2,9.158027860827099e-06,방학1동,1110055,도봉구,11100
승합,휘발유(무연),2,9.158027860827099e-06,성북동,1108081,성북구,11080
승용,CNG,2,9.158027860827099e-06,방학1동,1110055,도봉구,11100
화물,휘발유(무연),2,9.158027860827099e-06,옥수동,1104073,성동구,11040
승용,CNG,2,9.158027860827099e-06,장안1동,1106087,동대문구,11060
화물,휘발유,2,9.158027860827099e-06,신정1동,1115064,양천구,11150
승용,하이브리드(LPG+전기),2,9.158027860827099e-06,장충동,1102058,중구,11020
승용,휘발유(유연),2,9.158027860827099e-06,왕십리2동,1104052,성동구,11040
특수,엘피지,2,9.158027860827099e-06,이문1동,1106089,동대문구,11060
화물,휘발유,2,9.158027860827099e-06,효창동,1103058,용산구,11030
승합,휘발유,2,9.158027860827099e-06,장안1동,1106087,동대문구,11060
승용,하이브리드(경유+전기),2,9.158027860827099e-06,보문동,1108061,성북구,11080
화물,CNG,2,9.158027860827099e-06,신정1동,1115064,양천구,11150
승용,CNG,2,9.158027860827099e-06,신길1동,1119063,영등포구,11190
승합,휘발유(무연),2,9.158027860827099e-06,신정1동,1115064,양천구,11150
승용,기타연료,2,9.158027860827099e-06,성수1가1동,1104065,성동구,11040
승용,기타연료,2,9.158027860827099e-06,한남동,1103074,용산구,11030
특수,기타연료,2,9.158027860827099e-06,신정1동,1115064,양천구,11150
승합,기타연료,2,9.158027860827099e-06,월곡1동,1108071,성북구,11080
화물,휘발유(무연),2,9.158027860827099e-06,상일1동,1125076,강동구,11250
특수,기타연료,2,9.158027860827099e-06,도봉1동,1110064,도봉구,11100
화물,휘발유(무연),2,9.158027860827099e-06,신정1동,1115064,양천구,11150
승용,CNG,2,9.158027860827099e-06,월곡1동,1108071,성북구,11080
승용,휘발유(유연),2,9.158027860827099e-06,신사1동,1112065,은평구,11120
승용,CNG,2,9.158027860827099e-06,성수1가1동,1104065,성동구,11040
승용,휘발유(유연),2,9.158027860827099e-06,한남동,1103074,용산구,11030
화물,CNG,2,9.158027860827099e-06,제기동,1106082,동대문구,11060
승용,CNG,2,9.158027860827099e-06,구의1동,1105060,광진구,11050
승용,휘발유(유연),2,9.158027860827099e-06,신길1동,1119063,영등포구,11190
승합,휘발유(무연),2,9.158027860827099e-06,상일1동,1125076,강동구,11250
화물,휘발유(무연),2,9.158027860827099e-06,신길1동,1119063,영등포구,11190
화물,휘발유(무연),2,9.158027860827099e-06,신사1동,1112065,은평구,11120
승용,휘발유(유연),2,9.158027860827099e-06,청구동,1102072,중구,11020
특수,기타연료,2,9.158027860827099e-06,한남동,1103074,용산구,11030
승합,기타연료,2,9.158027860827099e-06,청량리동,1106080,동대문구,11060
승합,기타연료,2,9.158027860827099e-06,필동,1102057,중구,11020
특수,기타연료,2,9.158027860827099e-06,성수1가1동,1104065,성동구,11040
승용,휘발유(유연),2,9.158027860827099e-06,필동,1102057,중구,11020
화물,CNG,2,9.158027860827099e-06,일원본동,1123072,강남구,11230
특수,기타연료,2,9.158027860827099e-06,신길1동,1119063,영등포구,11190
승용,CNG,2,9.158027860827099e-06,필동,1102057,중구,11020
승용,전기,2,9.158027860827099e-06,도봉1동,1110064,도봉구,11100
승합,엘피지,2,9.158027860827099e-06,태평로1가동,0,0,0
화물,휘발유,2,9.158027860827099e-06,청량리동,1106080,동대문구,11060
승합,기타연료,2,9.158027860827099e-06,도봉1동,1110064,도봉구,11100
화물,전기,2,9.158027860827099e-06,광희동,1102059,중구,11020
화물,휘발유,2,9.158027860827099e-06,광희동,1102059,중구,11020
승합,휘발유,2,9.158027860827099e-06,도봉1동,1110064,도봉구,11100
특수,기타연료,2,9.158027860827099e-06,청구동,1102072,중구,11020
승용,휘발유(유연),2,9.158027860827099e-06,성수1가1동,1104065,성동구,11040
승합,휘발유,2,9.158027860827099e-06,청량리동,1106080,동대문구,11060
특수,엘피지,2,9.158027860827099e-06,도봉1동,1110064,도봉구,11100
승용,수소,2,9.158027860827099e-06,청구동,1102072,중구,11020
화물,휘발유,2,9.158027860827099e-06,중림동,1102068,중구,11020
화물,휘발유(무연),2,9.158027860827099e-06,문래동,1119076,영등포구,11190
승용,수소,2,9.158027860827099e-06,신길1동,1119063,영등포구,11190
특수,엘피지,2,9.158027860827099e-06,전농1동,1106083,동대문구,11060
승용,수소,2,9.158027860827099e-06,전농1동,1106083,동대문구,11060
특수,엘피지,2,9.158027860827099e-06,전농1동,1106083,동대문구,11060
승용,수소,2,9.158027860827099e-06,은천동,1121078,관악구,11210
승합,휘발유,2,9.158027860827099e-06,장충동,1102058,중구,11020
승합,휘발유,2,9.158027860827099e-06,일원본동,1123072,강남구,11230
승합,휘발유,2,9.158027860827099e-06,도림동,1119075,영등포구,11190
승합,휘발유(무연),2,9.158027860827099e-06,다산동,1102070,중구,11020
승합,휘발유,2,9.158027860827099e-06,송정동,1104069,성동구,11040
특수,기타연료,2,9.158027860827099e-06,방학1동,1110055,도봉구,11100
특수,기타연료,2,9.158027860827099e-06,다산동,1102070,중구,11020
승용,CNG,2,9.158027860827099e-06,월곡1동,1108071,성북구,11080
승합,휘발유(무연),2,9.158027860827099e-06,일원본동,1123072,강남구,11230
승용,수소,2,9.158027860827099e-06,방학1동,1110055,도봉구,11100
특수,기타연료,2,9.158027860827099e-06,신정1동,1115064,양천구,11150
특수,휘발유,2,9.158027860827099e-06,일원본동,1123072,강남구,11230
승용,수소,2,9.158027860827099e-06,문래동,1119076,영등포구,11190
승용,기타연료,2,9.158027860827099e-06,신길1동,1119063,영등포구,11190
화물,기타연료,2,9.158027860827099e-06,일원본동,1123072,강남구,11230
화물,휘발유(무연),2,9.158027860827099e-06,성수1가1동,1104065,성동구,11040
승합,휘발유,2,9.158027860827099e-06,월곡1동,1108071,성북구,11080
승용,경유,2,9.158027860827099e-06,남대문로5가동,0,0,0
승용,CNG,2,9.158027860827099e-06,제기동,1106082,동대문구,11060
승용,수소,2,9.158027860827099e-06,다산동,1102070,중구,11020
승용,수소,2,9.158027860827099e-06,성수1가1동,1104065,성동구,11040
화물,휘발유(무연),2,9.158027860827099e-06,전농1동,1106083,동대문구,11060
승용,CNG,2,9.158027860827099e-06,방학1동,1110055,도봉구,11100
승용,기타연료,2,9.158027860827099e-06,방화1동,1116070,강서구,11160
화물,휘발유(무연),2,9.158027860827099e-06,일원본동,1123072,강남구,11230
화물,휘발유,2,9.158027860827099e-06,광장동,1105063,광진구,11050
승용,CNG,2,9.158027860827099e-06,성수1가1동,1104065,성동구,11040
승용,CNG,2,9.158027860827099e-06,한남동,1103074,용산구,11030
승합,휘발유(무연),2,9.158027860827099e-06,공항동,1116069,강서구,11160
승합,휘발유(무연),2,9.158027860827099e-06,월곡1동,1108071,성북구,11080
승합,기타연료,2,9.158027860827099e-06,전농1동,1106083,동대문구,11060
특수,경유,2,9.158027860827099e-06,광장동,1105063,광진구,11050
승합,휘발유(무연),2,9.158027860827099e-06,신원동,1121065,관악구,11210
화물,CNG,2,9.158027860827099e-06,중림동,1102068,중구,11020
승용,CNG,2,9.158027860827099e-06,이문1동,1106089,동대문구,11060
승용,하이브리드(경유+전기),2,9.158027860827099e-06,도림동,1119075,영등포구,11190
승용,엘피지,2,9.158027860827099e-06,을지로동,1102060,중구,11020
특수,엘피지,2,9.158027860827099e-06,삼선동,1108082,성북구,11080
승합,휘발유(무연),2,9.158027860827099e-06,삼선동,1108082,성북구,11080
특수,기타연료,2,9.158027860827099e-06,둔촌1동,1125070,강동구,11250
승용,CNG,2,9.158027860827099e-06,등촌1동,1116052,강서구,11160
화물,엘피지,2,9.158027860827099e-06,신당5동,1102065,중구,11020
승용,하이브리드(경유+전기),2,9.158027860827099e-06,청룡동,1121080,관악구,11210
승합,기타연료,2,9.158027860827099e-06,갈현1동,1112055,은평구,11120
승용,휘발유(유연),2,9.158027860827099e-06,대림1동,1119070,영등포구,11190
승용,수소,2,9.158027860827099e-06,창1동,1110059,도봉구,11100
승용,경유,2,9.158027860827099e-06,신당5동,1102065,중구,11020
승합,휘발유,2,9.158027860827099e-06,갈현1동,1112055,은평구,11120
승합,휘발유(무연),2,9.158027860827099e-06,갈현1동,1112055,은평구,11120
특수,기타연료,2,9.158027860827099e-06,갈현1동,1112055,은평구,11120
승용,기타연료,2,9.158027860827099e-06,창1동,1110059,도봉구,11100
화물,휘발유(무연),2,9.158027860827099e-06,창1동,1110059,도봉구,11100
특수,기타연료,2,9.158027860827099e-06,갈현1동,1112055,은평구,11120
특수,CNG,2,9.158027860827099e-06,청룡동,1121080,관악구,11210
화물,휘발유(무연),2,9.158027860827099e-06,대림1동,1119070,영등포구,11190
승용,휘발유(유연),2,9.158027860827099e-06,창2동,1110060,도봉구,11100
승합,기타연료,2,9.158027860827099e-06,돈암1동,1108058,성북구,11080
특수,기타연료,2,9.158027860827099e-06,청룡동,1121080,관악구,11210
승용,경유,2,9.158027860827099e-06,신당5동,1102065,중구,11020
화물,휘발유(무연),2,9.158027860827099e-06,길음1동,1108066,성북구,11080
승용,CNG,2,9.158027860827099e-06,돈암1동,1108058,성북구,11080
승용,휘발유(무연),2,9.158027860827099e-06,신당5동,1102065,중구,11020
승용,하이브리드(경유+전기),2,9.158027860827099e-06,돈암1동,1108058,성북구,11080
승용,수소,2,9.158027860827099e-06,갈현1동,1112055,은평구,11120
승용,휘발유(유연),2,9.158027860827099e-06,돈암1동,1108058,성북구,11080
승용,휘발유(유연),2,9.158027860827099e-06,쌍문1동,1110051,도봉구,11100
화물,휘발유(무연),2,9.158027860827099e-06,창2동,1110060,도봉구,11100
승용,휘발유(유연),2,9.158027860827099e-06,대림1동,1119070,영등포구,11190
승용,CNG,2,9.158027860827099e-06,돈암1동,1108058,성북구,11080
화물,경유,2,9.158027860827099e-06,신당5동,1102065,중구,11020
승용,CNG,2,9.158027860827099e-06,행운동,1121057,관악구,11210
승용,휘발유(무연),2,9.158027860827099e-06,신당5동,1102065,중구,11020
승합,휘발유,2,9.158027860827099e-06,창2동,1110060,도봉구,11100
승합,휘발유,2,9.158027860827099e-06,쌍문1동,1110051,도봉구,11100
승용,CNG,2,9.158027860827099e-06,당산1동,1119055,영등포구,11190
승합,휘발유,2,9.158027860827099e-06,당산1동,1119055,영등포구,11190
화물,휘발유(무연),2,9.158027860827099e-06,돈암1동,1108058,성북구,11080
승용,CNG,2,9.158027860827099e-06,동선동,1108083,성북구,11080
특수,엘피지,2,9.158027860827099e-06,발산1동,1116067,강서구,11160
승용,휘발유(유연),2,9.158027860827099e-06,쌍문1동,1110051,도봉구,11100
특수,기타연료,2,9.158027860827099e-06,소공동,1102052,중구,11020
특수,기타연료,2,9.158027860827099e-06,보문동,1108061,성북구,11080
승용,하이브리드(LPG+전기),2,9.158027860827099e-06,청림동,1121054,관악구,11210
